Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-02-11,00:15,27.7,,15.3,60.9,0.0,,0,2.8,4.2,,,33.1,36.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,00:30,28.3,,15.4,59.6,0.0,,0,3.0,4.6,,,33.1,36.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,00:45,28.1,,15.5,60.5,0.0,,0,1.9,2.8,,,33.0,36.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,01:00,27.8,,16.5,63.7,0.0,,0,2.5,3.1,,,33.0,36.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,01:15,28.3,,15.6,60.0,0.0,,0,2.6,4.6,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,01:30,28.1,,16.4,62.8,0.0,,0,2.5,3.1,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,01:45,27.7,,16.6,64.5,0.0,,0,2.4,3.5,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,02:00,27.5,,15.1,61.0,0.0,,0,2.3,3.1,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,02:15,27.4,,15.4,62.3,0.0,,0,2.0,2.8,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,02:30,27.4,,15.1,61.2,0.0,,0,1.3,2.8,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,02:45,27.6,,15.3,61.5,0.0,,0,1.5,2.1,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,03:00,27.7,,15.2,60.8,0.0,,0,1.4,3.1,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,03:15,28.1,,15.1,59.1,0.0,,0,1.7,2.8,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,03:30,27.6,,15.7,62.4,0.0,,0,2.5,3.9,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,03:45,27.5,,15.2,61.4,0.0,,0,2.7,3.5,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,04:00,27.7,,14.6,59.1,0.0,,0,2.8,4.2,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,04:15,27.6,,14.5,59.1,0.0,,0,2.0,3.9,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,04:30,27.4,,15.0,61.1,0.0,,0,1.8,3.1,,,33.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,04:45,27.5,,15.4,61.9,0.0,,0,2.3,4.6,,,32.9,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,05:00,27.6,,15.9,62.7,0.0,,0,2.8,3.9,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,05:15,27.5,,13.0,55.6,0.0,,0,3.5,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,05:30,27.2,,11.0,51.7,0.0,,0,3.6,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,05:45,27.0,,10.1,49.9,0.0,,0,3.0,4.6,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,06:00,27.0,,9.8,49.4,0.0,,0,3.1,4.9,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,06:15,27.0,,10.6,51.2,0.0,,0,3.3,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,06:30,26.8,,10.6,51.5,0.0,,0,3.3,4.6,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,06:45,26.7,,10.9,52.5,0.0,,0,3.1,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,07:00,26.7,,10.8,52.4,0.0,,0,3.5,5.7,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,07:15,26.6,,10.8,52.6,0.0,,1,3.4,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,07:30,26.3,,8.2,47.4,0.0,,8,3.5,5.3,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,07:45,26.1,,8.0,47.5,0.0,,14,4.1,5.7,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,08:00,25.8,,9.0,50.3,0.0,,22,5.1,7.4,,,32.9,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,08:15,25.0,,12.6,61.4,0.0,,28,5.5,8.5,,,32.8,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,08:30,24.9,,13.3,63.6,0.0,,42,5.7,7.4,,,32.8,36.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,08:45,24.9,,13.1,63.2,0.0,,46,5.1,8.2,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,09:00,25.0,,13.5,64.1,0.0,,53,4.9,9.6,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,09:15,24.2,,14.5,69.4,0.0,,50,4.0,6.0,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,09:30,23.9,,15.3,72.6,0.0,,55,4.7,7.4,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,09:45,23.6,,16.2,77.0,0.0,,67,7.1,11.7,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,10:00,23.1,,17.0,81.5,0.0,,86,7.7,10.3,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,10:15,22.5,,16.6,82.6,0.0,,106,6.8,9.9,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,10:30,22.6,,17.2,83.9,0.0,,115,6.8,9.2,,,32.8,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,10:45,22.7,,17.3,84.0,0.0,,149,6.3,8.9,,,32.9,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
2021-02-11,11:00,22.9,,16.9,81.8,0.0,,193,6.2,9.2,,,32.9,36.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:25:59.624303
