Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2014-11-07,00:15,47.9,48.1,38.4,69.5,0.0,NW@5.7,8.9,51.7,54.1,0.0,0,30.21,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,00:30,47.7,47.8,38.0,68.7,0.0,NW@4.9,7.1,51.6,54.1,0.0,0,30.22,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,00:45,46.4,46.6,38.1,72.6,0.0,NW@4.8,7.1,51.4,54.1,0.0,0,30.23,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,01:00,45.6,45.6,38.2,75.1,0.0,N@3.3,5.3,51.3,54.1,0.0,0,30.23,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,01:15,44.4,44.6,37.9,77.8,0.0,N@3.7,5.3,51.1,54.1,0.0,0,30.24,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,01:30,44.6,44.6,38.2,78.0,0.0,NE@3.6,5.3,51.0,54.0,0.0,0,30.25,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,01:45,43.8,43.4,38.0,80.0,0.0,SE@2.5,5.3,50.8,54.0,0.0,0,30.26,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,02:00,42.7,42.9,38.1,83.5,0.0,SW@4.0,5.7,50.7,54.0,0.0,0,30.27,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,02:15,43.4,43.4,38.2,81.7,0.0,W@2.8,4.9,50.6,54.0,0.0,0,30.29,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,02:30,43.8,43.9,38.0,80.0,0.0,W@2.9,4.2,50.4,54.0,0.0,0,30.29,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,02:45,45.2,45.2,38.0,75.5,0.0,NW@2.9,3.9,50.3,53.9,0.0,0,30.29,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,03:00,42.8,42.4,37.3,80.5,0.0,N@2.0,4.6,50.1,53.9,0.0,0,30.3,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,03:15,41.6,41.5,36.9,83.3,0.0,NW@2.5,5.7,50.0,53.9,0.0,0,30.3,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,03:30,40.2,40.0,36.5,86.6,0.0,W@3.0,5.7,49.9,53.9,0.0,0,30.3,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,03:45,41.4,41.6,37.7,86.4,0.0,E@2.5,4.9,49.7,53.8,0.0,0,30.31,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,04:00,41.7,41.7,37.4,84.7,0.0,N@2.2,3.9,49.6,53.8,0.0,0,30.32,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,04:15,41.5,41.4,36.9,83.8,0.0,NW@3.0,4.2,49.5,53.8,0.0,0,30.32,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,04:30,40.3,40.2,36.8,87.1,0.05,SW@1.2,3.5,49.3,53.8,0.0,0,30.33,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,04:45,40.8,40.9,37.1,86.3,0.03,W@3.4,5.3,49.2,53.7,0.0,0,30.33,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
2014-11-07,05:00,41.7,41.9,37.0,83.3,0.0,NW@4.1,5.3,49.1,53.7,0.0,0,30.33,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 09:03:16.942438
