Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-07-24,00:15,63.4,,50.8,63.3,0.0,,0,4.4,5.3,,,68.5,70.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,00:30,64.6,,50.0,59.0,0.0,,0,3.6,4.2,,,68.2,70.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,00:45,63.2,,50.1,62.3,0.0,,0,3.3,4.9,,,68.0,70.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,01:00,63.4,,50.2,62.0,0.0,,0,3.5,4.6,,,67.8,70.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,01:15,63.9,,49.5,59.5,0.0,,0,3.4,4.6,,,67.6,69.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,01:30,62.6,,50.1,63.6,0.0,,0,3.0,4.2,,,67.5,69.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,01:45,63.2,,49.9,61.9,0.0,,0,3.1,4.2,,,67.3,69.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,02:00,61.5,,50.4,66.9,0.0,,0,2.2,3.5,,,67.2,69.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,02:15,64.9,,49.6,57.5,0.0,,0,4.6,7.1,,,67.0,69.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,02:30,64.9,,49.6,57.6,0.0,,0,4.4,6.4,,,66.8,69.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,02:45,65.2,,49.4,56.4,0.0,,0,4.1,6.0,,,66.5,69.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,03:00,62.1,,49.4,63.1,0.0,,0,3.3,4.6,,,66.4,69.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,03:15,61.4,,49.5,64.9,0.0,,0,3.8,5.3,,,66.2,69.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,03:30,62.3,,49.2,62.1,0.0,,0,3.7,4.9,,,66.0,69.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,03:45,63.6,,49.0,58.9,0.0,,0,4.2,5.7,,,65.9,69.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,04:00,61.2,,49.6,65.4,0.0,,0,4.2,5.7,,,65.7,69.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,04:15,59.7,,49.2,68.2,0.0,,0,4.4,5.7,,,65.5,69.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,04:30,60.0,,49.0,66.8,0.0,,2,4.5,5.7,,,65.2,69.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,04:45,60.2,,49.0,66.3,0.0,,7,3.9,5.7,,,65.0,69.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,05:00,60.5,,49.3,66.5,0.0,,25,4.2,6.0,,,64.9,69.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,05:15,60.7,,48.6,64.4,0.0,,51,2.9,4.2,,,64.8,69.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,05:30,60.7,,49.0,65.3,0.0,,81,1.7,3.9,,,64.8,69.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,05:45,61.8,,49.1,63.0,0.0,,115,2.0,3.9,,,64.8,69.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,06:00,63.2,,49.7,61.5,0.0,,151,3.4,4.9,,,64.8,69.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,06:15,64.5,,50.9,61.2,0.0,,192,3.7,4.6,,,64.8,68.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,06:30,67.5,,51.3,56.0,0.0,,231,3.9,5.7,,,64.8,68.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,06:45,69.9,,51.7,52.2,0.0,,271,4.9,7.8,,,64.9,68.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,07:00,70.8,,52.1,51.5,0.0,,315,5.1,8.5,,,65.0,68.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,07:15,73.1,,51.4,46.4,0.0,,360,7.1,11.0,,,65.1,68.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,07:30,73.5,,52.1,47.1,0.0,,403,6.8,9.6,,,65.2,68.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,07:45,73.6,,52.7,48.0,0.0,,444,5.4,7.8,,,65.4,68.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,08:00,74.6,,52.2,45.5,0.0,,487,5.9,8.5,,,65.6,68.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
2021-07-24,08:15,75.6,,52.3,44.2,0.0,,526,5.0,7.4,,,65.9,68.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:41.276249
