Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-17,00:15,40.8,,29.0,62.7,0.0,,0,2.0,3.1,,,50.2,54.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,00:30,40.0,,29.0,64.5,0.0,,0,1.8,3.1,,,49.9,54.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,00:45,42.7,,27.6,54.8,0.0,,0,2.1,3.5,,,49.6,54.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,01:00,39.0,,27.0,61.9,0.0,,0,2.7,5.3,,,49.3,53.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,01:15,41.7,,27.1,55.8,0.0,,0,3.2,4.2,,,49.0,53.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,01:30,39.8,,28.1,62.5,0.0,,0,2.6,4.9,,,48.7,53.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,01:45,39.2,,28.7,65.7,0.0,,0,2.1,7.4,,,48.5,53.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,02:00,39.0,,28.3,65.1,0.0,,0,2.0,5.7,,,48.2,53.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,02:15,38.7,,28.5,66.4,0.0,,0,1.5,4.6,,,48.0,53.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,02:30,38.2,,28.9,69.1,0.0,,0,2.6,3.5,,,47.8,53.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,02:45,37.4,,28.6,70.3,0.0,,0,3.1,4.2,,,47.5,53.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,03:00,38.5,,27.7,64.7,0.0,,0,3.0,3.5,,,47.3,53.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
2021-04-17,03:15,40.3,,26.5,57.5,0.0,,0,3.5,4.6,,,47.0,53.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:31.035110
