Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2010-08-14,00:15,59.7,,52.5,76.9,0.0,W@1.4,3.5,,83.8,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,00:30,59.6,,52.9,78.4,0.0,W@1.9,3.5,,83.6,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,00:45,59.6,,52.5,77.5,0.0,SW@2.1,3.9,,83.4,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,01:00,59.2,,52.2,77.7,0.0,W@1.2,3.5,,83.3,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,01:15,58.3,,52.0,79.5,0.0,W@1.6,3.9,,83.1,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,01:30,58.1,,51.6,78.8,0.0,W@1.9,4.2,,82.9,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,01:45,56.9,,51.3,81.3,0.0,NW@2.3,4.6,,82.7,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,02:00,56.6,,51.4,82.5,0.0,NW@2.1,4.2,,82.6,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,02:15,57.1,,51.1,80.4,0.0,N@2.3,4.2,,82.4,0.0,0,30.0,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,02:30,58.3,,50.4,74.8,0.0,W@1.8,4.6,,82.2,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,02:45,57.3,,49.6,75.4,0.0,W@1.4,3.5,,82.0,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,03:00,56.8,,49.7,77.0,0.0,W@0.4,2.1,,81.9,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,03:15,56.7,,49.9,77.7,0.0,N@0.3,2.4,,81.7,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,03:30,57.0,,49.5,75.7,0.0,SW@1.9,4.9,,81.5,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,03:45,57.6,,48.2,70.7,0.0,SW@1.9,5.3,,81.3,0.0,0,30.02,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,04:00,57.5,,48.2,70.8,0.0,W@1.8,4.9,,81.2,0.0,0,30.02,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,04:15,56.0,,48.2,74.8,0.0,NW@2.1,4.6,,81.0,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,04:30,55.8,,48.4,76.0,0.0,SW@1.5,4.6,,80.8,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,04:45,56.2,,47.8,73.4,0.0,SW@1.7,3.9,,80.7,0.0,0,30.02,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,05:00,56.3,,47.2,71.4,0.0,SW@2.1,4.9,,80.5,0.0,4,30.02,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,05:15,56.8,,47.4,70.7,0.0,SW@1.2,3.9,,80.3,0.0,15,30.03,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,05:30,57.2,,47.5,69.9,0.0,W@2.8,5.3,,80.2,0.0,43,30.03,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,05:45,58.0,,47.6,68.1,0.0,W@2.5,4.6,,80.0,0.0,76,30.03,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,06:00,59.0,,47.8,66.5,0.0,W@3.1,5.3,,79.8,0.0,116,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,06:15,60.3,,48.3,64.3,0.0,W@3.2,4.9,,79.7,0.0,158,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,06:30,61.6,,48.7,62.5,0.0,W@4.0,5.7,,79.5,0.0,204,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
2010-08-14,06:45,63.3,,49.9,61.5,0.0,W@3.6,6.0,,79.3,0.0,254,30.06,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 01:50:36.955501
