Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-10-04,00:15,46.5,46.6,35.5,65.2,0.0,W@1.3,3.1,51.6,57.6,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,00:30,46.0,46.0,35.7,67.0,0.0,NE@2.2,3.9,51.5,57.6,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,00:45,45.1,45.2,35.5,68.8,0.0,NE@0.4,2.4,51.4,57.5,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,01:00,44.4,44.4,34.5,68.2,0.0,NE@0.8,2.1,51.3,57.5,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,01:15,44.2,44.1,37.2,76.4,0.0,E@1.0,3.1,51.2,57.5,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,01:30,44.6,44.9,36.1,71.9,0.0,N@2.9,5.7,51.1,57.4,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,01:45,44.9,45.0,34.4,66.4,0.0,N@0.0,0.0,51.0,57.4,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,02:00,45.1,45.0,36.6,72.0,0.0,N@0.0,0.0,50.9,57.3,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,02:15,44.7,44.7,37.9,76.8,0.0,SE@1.9,4.6,50.9,57.3,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,02:30,44.6,44.7,38.0,77.4,0.0,E@0.3,2.4,50.8,57.3,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,02:45,44.9,45.0,37.3,74.3,0.0,E@0.9,2.4,50.8,57.2,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,03:00,45.0,45.0,36.5,71.9,0.0,N@0.0,0.0,50.8,57.2,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,03:15,45.4,45.3,38.2,75.9,0.0,N@0.0,0.0,50.8,57.1,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,03:30,45.1,45.2,38.2,76.4,0.0,N@0.0,0.0,50.8,57.1,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,03:45,45.4,45.4,36.5,70.9,0.0,N@0.4,2.1,50.8,57.0,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,04:00,46.0,46.0,35.6,66.9,0.0,N@0.0,0.0,50.8,57.0,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,04:15,46.1,46.0,38.9,75.9,0.0,SE@0.9,2.1,50.8,57.0,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,04:30,45.5,45.5,38.6,76.7,0.0,SE@0.2,1.7,50.7,56.9,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,04:45,44.3,44.5,37.8,77.7,0.01,N@0.0,0.0,50.6,56.9,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,05:00,43.9,43.9,38.3,80.5,0.02,N@0.0,0.0,50.3,56.8,0.0,0,29.91,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,05:15,42.7,42.8,37.9,83.0,0.23,NW@0.8,3.5,50.0,56.8,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,05:30,41.4,41.5,36.4,82.5,0.02,NE@0.9,3.5,49.7,56.8,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,05:45,41.4,41.7,35.3,78.6,0.0,NE@1.4,3.1,49.4,56.7,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,06:00,42.0,41.9,36.1,79.5,0.0,N@0.3,2.4,49.2,56.7,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,06:15,41.0,41.3,35.3,79.8,0.0,N@1.1,2.4,49.0,56.7,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,06:30,40.0,40.0,35.5,83.8,0.19,E@0.8,2.4,48.8,56.6,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
2018-10-04,06:45,39.6,39.5,36.0,86.9,0.43,SW@1.3,3.1,48.6,56.6,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2019-06-25 02:34:10.976453
