Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-01-29,00:15,36.1,35.9,33.4,89.8,0.0,NE@3.0,4.9,37.3,39.9,0.0,0,30.06,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,00:30,36.3,36.3,33.8,90.6,0.0,NE@3.6,4.6,37.3,39.9,0.0,0,30.06,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,00:45,37.0,37.0,34.0,88.7,0.0,N@3.0,3.9,37.2,39.9,0.0,0,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,01:00,36.2,36.0,33.7,90.4,0.02,S@2.5,4.9,37.2,39.9,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,01:15,36.2,36.2,34.1,91.8,0.01,SE@1.8,3.9,37.2,39.9,0.0,0,30.03,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,01:30,37.3,37.5,34.4,89.1,0.0,S@4.0,6.7,37.2,39.8,0.0,0,30.03,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,01:45,37.5,37.4,34.2,87.9,0.0,S@2.3,4.6,37.2,39.8,0.0,0,30.02,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,02:00,37.2,37.1,34.0,88.2,0.0,N@3.0,4.9,37.2,39.8,0.0,0,30.01,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,02:15,36.5,36.3,33.8,89.9,0.0,NE@1.4,2.8,37.2,39.8,0.0,0,29.99,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,02:30,36.0,35.8,33.8,91.5,0.03,NW@1.9,3.9,37.2,39.8,0.0,0,29.98,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,02:45,35.8,35.9,33.9,92.7,0.01,NW@3.2,4.2,37.2,39.8,0.0,0,29.99,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,03:00,36.6,36.6,34.0,90.2,0.0,N@3.1,4.2,37.2,39.8,0.0,0,29.97,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,03:15,36.0,35.8,33.9,92.2,0.01,SW@2.4,4.2,37.2,39.7,0.0,0,29.97,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,03:30,35.9,35.8,34.1,93.0,0.03,NE@2.6,4.6,37.2,39.7,0.0,0,29.95,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,03:45,36.1,36.1,34.1,92.3,0.01,W@2.4,4.6,37.2,39.7,0.0,0,29.94,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,04:00,35.7,35.5,33.7,92.6,0.04,S@3.0,7.8,37.1,39.7,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,04:15,35.1,35.1,34.0,95.6,0.07,W@4.0,8.5,37.1,39.7,0.0,0,29.94,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,04:30,35.3,35.3,34.1,95.4,0.07,SW@2.6,4.6,37.1,39.7,0.0,0,29.93,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,04:45,35.3,35.1,34.0,95.1,0.09,N@1.4,3.1,37.1,39.6,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,05:00,35.3,35.3,34.1,95.2,0.07,N@2.4,3.9,37.1,39.6,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,05:15,35.8,35.8,34.1,93.5,0.01,N@3.1,4.9,37.1,39.6,0.0,0,29.92,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,05:30,35.6,35.6,34.0,93.8,0.03,N@4.2,7.1,37.0,39.6,0.0,0,29.9,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,05:45,35.6,35.6,34.1,93.9,0.0,NE@4.6,6.7,37.0,39.6,0.0,0,29.87,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,06:00,35.9,36.0,34.1,92.9,0.0,N@5.0,8.2,37.0,39.6,0.0,0,29.86,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,06:15,36.8,36.8,34.1,89.9,0.0,NW@4.4,8.5,37.0,39.6,0.0,0,29.86,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,06:30,35.7,35.7,34.3,94.5,0.03,SW@5.9,9.6,37.0,39.5,0.0,0,29.86,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,06:45,35.8,35.9,34.6,95.3,0.36,W@3.6,5.3,37.0,39.5,0.0,0,29.84,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,07:00,35.9,35.9,34.9,96.3,0.53,SW@4.2,5.7,37.1,39.5,0.0,0,29.83,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,07:15,36.1,36.1,35.2,96.4,0.53,W@4.0,5.7,37.1,39.5,0.01,0,29.82,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,07:30,36.1,36.2,35.4,97.1,0.54,SW@3.8,4.6,37.1,39.5,0.02,0,29.8,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
2016-01-29,07:45,36.3,36.3,35.5,97.0,0.53,W@3.4,5.3,37.1,39.5,0.01,1,29.78,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:08:51.767737
