Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-03,00:15,27.5,26.6,99.3,0.0,N @0.0,0.0,0.16,0,31.3,34.0,30.26,27.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,00:30,27.6,26.7,99.3,0.0,N @0.0,0.0,0.16,0,31.3,34.0,30.26,27.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,00:45,27.6,26.7,99.3,0.0,SE@1.2,3.9,0.16,0,31.4,34.0,30.26,27.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,01:00,27.5,26.5,99.3,0.0,S@0.2,2.4,0.16,0,31.3,34.0,30.26,27.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,01:15,27.4,26.4,99.3,0.0,SW@0.2,3.1,0.16,0,31.3,34.0,30.26,27.3,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,01:30,27.3,26.3,99.3,0.0,SE@0.7,3.5,0.15,0,31.3,34.0,30.26,27.2,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,01:45,27.2,26.2,99.4,0.0,SE@0.3,3.5,0.15,0,31.3,34.0,30.26,27.1,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,02:00,27.2,26.2,99.4,0.0,SW@0.1,2.1,0.15,0,31.3,34.0,30.26,27.1,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,02:15,27.2,26.2,99.4,0.0,N @0.0,0.0,0.15,0,31.3,34.0,30.26,27.1,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
2019-12-03,02:30,27.2,26.2,99.4,0.0,SW@0.4,3.5,0.15,0,31.3,34.1,30.26,27.1,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:43.893343
