Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-06-26,00:15,70.8,,60.7,70.1,0.0,,0,2.1,2.8,,,75.6,76.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,00:30,69.3,,61.2,75.3,0.0,,0,1.6,3.1,,,75.3,76.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,00:45,67.7,,62.5,83.3,0.0,,0,1.3,2.8,,,75.1,75.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,01:00,68.8,,61.1,76.5,0.0,,0,2.3,3.5,,,74.8,75.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,01:15,69.5,,61.5,75.7,0.0,,0,2.0,3.1,,,74.6,75.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,01:30,69.3,,61.7,76.6,0.0,,0,3.0,5.3,,,74.4,75.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,01:45,67.8,,61.4,79.9,0.0,,0,3.3,4.6,,,74.2,75.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,02:00,67.2,,61.3,81.2,0.0,,0,2.8,4.2,,,73.9,75.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,02:15,68.1,,59.9,74.9,0.0,,0,3.6,4.6,,,73.7,75.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,02:30,67.8,,59.8,75.5,0.0,,0,3.3,4.2,,,73.4,75.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,02:45,65.9,,60.4,82.3,0.0,,0,2.2,4.2,,,73.2,75.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,03:00,65.6,,60.3,82.9,0.0,,0,2.9,3.9,,,73.1,75.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,03:15,66.8,,58.8,75.3,0.0,,0,3.3,3.9,,,72.9,75.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,03:30,68.3,,58.1,69.9,0.0,,0,3.4,5.3,,,72.6,75.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,03:45,69.7,,57.4,65.0,0.0,,0,4.4,6.4,,,72.4,75.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,04:00,68.8,,58.8,70.5,0.0,,1,1.9,3.1,,,72.2,75.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,04:15,65.9,,57.7,74.8,0.0,,4,2.0,3.1,,,72.1,75.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,04:30,65.3,,59.3,80.8,0.0,,15,0.7,2.1,,,71.9,75.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,04:45,64.6,,60.1,85.1,0.0,,39,1.6,3.5,,,71.8,74.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,05:00,64.6,,60.4,86.4,0.0,,66,1.1,2.8,,,71.7,74.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,05:15,66.8,,60.7,80.6,0.0,,95,0.6,2.1,,,71.6,74.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,05:30,69.1,,61.5,76.6,0.0,,128,1.9,3.1,,,71.6,74.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,05:45,69.9,,62.8,78.0,0.0,,161,1.2,2.8,,,71.6,74.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,06:00,72.2,,63.1,72.9,0.0,,199,2.0,2.8,,,71.7,74.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,06:15,74.1,,62.6,67.2,0.0,,239,2.5,3.1,,,71.7,74.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,06:30,75.4,,62.4,64.1,0.0,,280,2.3,3.1,,,71.8,74.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,06:45,78.1,,62.3,58.2,0.0,,321,1.7,3.5,,,71.9,74.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,07:00,78.9,,63.7,59.6,0.0,,363,1.3,2.8,,,72.1,74.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
2021-06-26,07:15,80.1,,62.9,55.8,0.0,,405,1.5,2.8,,,72.3,74.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:29:03.427535
