Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-06-05,00:15,60.6,,39.8,46.1,0.0,,0,1.9,3.5,,,63.2,69.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,00:30,59.5,,40.5,49.4,0.0,,0,2.6,4.2,,,63.1,69.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,00:45,59.6,,40.3,48.8,0.0,,0,2.5,3.5,,,63.0,69.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,01:00,59.6,,42.0,52.0,0.0,,0,2.9,4.2,,,62.9,69.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,01:15,57.6,,41.9,55.6,0.0,,0,3.1,5.3,,,62.7,69.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,01:30,58.9,,41.8,53.0,0.0,,0,3.0,4.2,,,62.6,69.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,01:45,57.0,,44.8,63.5,0.0,,0,2.8,4.6,,,62.5,68.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,02:00,56.6,,43.2,60.9,0.0,,0,1.2,3.1,,,62.4,68.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,02:15,56.6,,42.7,59.5,0.0,,0,2.2,3.5,,,62.3,68.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
2021-06-05,02:30,57.3,,40.2,52.7,0.0,,0,2.2,4.6,,,62.1,68.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:35.491773
