Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-08-02,00:15,61.1,54.6,79.1,0.0,0,29.95,W,1.5,2.8,0.02,67.4,73.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,00:30,60.9,54.2,78.6,0.0,0,29.94,S,1.0,2.8,0.06,67.1,73.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,00:45,61.2,54.2,77.7,0.0,0,29.94,SW,2.1,3.5,0.02,66.9,73.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,01:00,63.5,53.2,69.0,0.0,0,29.94,W,2.8,4.9,0.0,66.6,73.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,01:15,62.8,53.1,70.5,0.0,0,29.94,SW,3.3,4.9,0.0,66.4,73.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,01:30,62.4,52.9,71.2,0.0,0,29.95,SW,3.0,4.9,0.0,66.2,73.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,01:45,61.1,53.0,74.6,0.0,0,29.95,W,1.6,3.9,0.0,66.0,73.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,02:00,59.6,53.9,81.3,0.0,0,29.95,S,0.4,2.4,0.28,65.8,73.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,02:15,57.7,53.6,86.4,0.0,0,29.96,SW,0.9,2.8,0.56,65.5,73.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,02:30,57.9,53.6,85.6,0.0,0,29.96,SW,1.7,3.5,0.56,65.2,72.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,02:45,58.7,53.5,82.6,0.0,0,29.96,W,1.3,2.8,0.36,64.9,72.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,03:00,57.8,54.0,87.0,0.0,0,29.96,SW,0.8,2.1,0.52,64.7,72.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,03:15,57.1,54.8,91.8,0.0,0,29.96,SW,1.1,2.8,0.69,64.4,72.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,03:30,58.6,53.7,83.9,0.0,0,29.96,SW,3.0,4.6,0.61,64.2,72.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,03:45,59.1,53.1,80.3,0.0,0,29.96,W,2.5,4.2,0.16,64.0,72.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,04:00,57.7,53.1,84.6,0.0,0,29.96,SW,1.1,2.1,0.38,63.9,72.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,04:15,55.7,53.4,91.7,0.0,0,29.96,SW,1.2,3.1,0.7,63.6,72.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,04:30,56.2,53.0,89.0,0.0,0,29.96,S,1.5,3.5,0.75,63.4,72.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,04:45,55.5,52.3,89.0,0.0,3,29.97,S,1.7,3.1,0.76,63.2,72.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,05:00,55.4,52.7,90.7,0.0,12,29.97,SW,1.2,2.8,0.77,63.0,71.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,05:15,55.6,53.4,92.2,0.0,43,29.97,SW,0.1,1.7,0.77,62.8,71.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,05:30,57.6,53.8,87.3,0.0,73,29.97,S,1.1,2.8,0.57,62.7,71.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,05:45,58.9,54.0,83.7,0.0,108,29.97,SW,1.3,3.1,0.03,62.7,71.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
2020-08-02,06:00,62.3,56.1,79.9,0.0,142,29.98,W,0.3,1.7,0.0,62.8,71.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-13 23:37:56.207945
