Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-02-17,00:15,13.5,,9.3,91.4,0.0,,0,4.1,7.4,,,34.6,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,00:30,14.9,,11.0,92.5,0.0,,0,2.7,5.3,,,34.6,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,00:45,15.7,,11.8,92.0,0.0,,0,1.5,4.9,,,34.6,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,01:00,13.5,,9.1,91.0,0.0,,0,2.2,5.3,,,34.6,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,01:15,10.2,,5.3,89.5,0.0,,0,4.1,6.4,,,34.6,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,01:30,11.8,,7.3,91.1,0.0,,0,2.9,6.4,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,01:45,13.8,,9.5,91.2,0.0,,0,3.3,6.4,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,02:00,16.5,,12.5,91.7,0.0,,0,2.0,3.5,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,02:15,11.0,,5.9,88.5,0.0,,0,3.0,5.3,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,02:30,10.6,,5.9,90.3,0.0,,0,3.3,5.3,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,02:45,12.4,,7.8,90.2,0.0,,0,2.4,4.6,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,03:00,13.5,,9.0,90.6,0.0,,0,3.7,6.4,,,34.5,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,03:15,13.4,,9.0,90.9,0.0,,0,2.3,4.6,,,34.4,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,03:30,11.3,,6.2,88.8,0.0,,0,3.8,5.3,,,34.4,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,03:45,13.0,,8.6,90.8,0.0,,0,4.6,6.0,,,34.4,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,04:00,15.8,,11.9,92.3,0.0,,0,4.3,6.4,,,34.4,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
2021-02-17,04:15,16.5,,12.4,91.0,0.0,,0,3.0,5.7,,,34.3,36.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:09.108992
