Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-13,00:30,32.9,,24.0,69.6,0.0,,0,2.1,3.1,,,39.8,43.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,00:45,30.9,,23.6,74.9,0.0,,0,2.7,3.5,,,39.6,43.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,01:00,30.9,,24.0,76.1,0.0,,0,3.0,3.5,,,39.3,43.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,01:15,33.2,,24.7,70.4,0.0,,0,3.5,4.2,,,39.1,43.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,01:30,32.1,,24.0,71.8,0.0,,0,3.3,4.2,,,39.0,43.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,01:45,31.4,,23.6,73.1,0.0,,0,3.1,4.6,,,38.8,43.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,02:00,31.6,,23.8,73.3,0.0,,0,2.6,4.2,,,38.6,43.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,02:15,31.5,,23.9,73.8,0.0,,0,1.5,3.1,,,38.4,43.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,02:30,30.6,,23.1,74.6,0.0,,0,1.7,2.8,,,38.2,43.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,02:45,29.6,,22.4,75.7,0.0,,0,1.5,3.5,,,38.0,43.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,03:00,27.6,,21.8,80.7,0.0,,0,1.2,2.4,,,37.8,43.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,03:15,27.9,,21.6,79.1,0.0,,0,0.4,1.7,,,37.6,43.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,03:30,27.5,,21.9,81.6,0.0,,0,2.0,3.1,,,37.4,43.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,03:45,27.1,,21.8,82.8,0.0,,0,0.3,1.7,,,37.2,43.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,04:00,28.6,,22.8,80.6,0.0,,0,0.7,1.7,,,37.0,43.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,04:15,27.2,,21.6,81.7,0.0,,0,1.1,2.8,,,36.8,43.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,04:30,27.1,,22.0,83.5,0.0,,0,1.8,2.4,,,36.6,43.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,04:45,27.3,,21.6,81.2,0.0,,0,2.2,3.1,,,36.4,43.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,05:00,27.1,,22.3,84.5,0.0,,0,2.5,3.5,,,36.3,43.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,05:15,27.3,,22.1,83.4,0.0,,0,1.4,3.1,,,36.1,43.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,05:30,27.1,,22.1,83.9,0.0,,0,1.1,2.8,,,36.0,42.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,05:45,27.3,,21.6,81.5,0.0,,0,1.2,2.4,,,35.8,42.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
2021-03-13,06:00,26.3,,21.1,83.2,0.0,,0,2.3,3.5,,,35.7,42.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:26:44.661033
