Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-11-15,00:15,41.8,41.8,38.5,88.1,0.0,E@0.0,1.4,41.9,42.6,0.0,0,30.12,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,00:30,41.7,41.7,38.5,88.3,0.0,N @0.0,0.0,41.8,42.6,0.0,0,30.12,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,00:45,41.5,41.5,38.3,88.3,0.0,E@0.0,1.4,41.8,42.6,0.0,0,30.12,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,01:00,41.5,41.5,38.6,89.1,0.0,N @0.0,0.0,41.8,42.6,0.0,0,30.12,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,01:15,41.6,41.6,38.7,89.3,0.0,N @0.0,0.0,41.8,42.6,0.0,0,30.12,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,01:30,41.5,41.6,38.9,90.2,0.0,E@0.7,2.8,41.7,42.6,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,01:45,41.5,41.5,39.0,90.8,0.0,E@0.1,2.4,41.7,42.6,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,02:00,41.4,41.4,38.9,90.7,0.0,N @0.0,0.0,41.7,42.6,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,02:15,41.2,41.2,38.9,91.4,0.0,N @0.0,0.0,41.7,42.7,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,02:30,41.4,41.4,38.9,90.7,0.0,N @0.0,0.0,41.7,42.7,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,02:45,41.4,41.3,39.0,91.0,0.0,N @0.0,0.0,41.6,42.7,0.0,0,30.11,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,03:00,41.3,41.2,39.1,91.8,0.0,E@0.0,1.4,41.6,42.7,0.0,0,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,03:15,41.5,41.5,39.3,91.7,0.0,E@0.1,2.4,41.6,42.7,0.0,0,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,03:30,41.4,41.4,39.2,91.6,0.0,N @0.0,0.0,41.6,42.7,0.0,0,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,03:45,41.3,41.3,39.2,92.0,0.0,E@0.4,2.8,41.6,42.7,0.0,0,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,04:00,41.5,41.6,39.1,91.1,0.0,E@2.3,4.2,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,04:15,41.5,41.5,39.0,90.9,0.0,E@0.0,2.1,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,04:30,41.5,41.5,39.0,90.8,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,04:45,41.4,41.4,39.0,90.9,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,05:00,41.2,41.1,39.2,92.7,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,05:15,41.2,41.2,39.5,93.7,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,05:30,41.2,41.2,39.5,93.7,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,05:45,41.2,41.3,39.3,92.8,0.0,E@0.0,1.4,41.5,42.7,0.0,0,30.08,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,06:00,41.2,41.2,39.1,92.3,0.0,N @0.0,0.0,41.5,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,06:15,41.1,41.2,38.8,91.2,0.0,N @0.0,0.0,41.4,42.7,0.0,0,30.08,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,06:30,41.1,41.2,38.7,90.8,0.0,SE@0.3,3.1,41.4,42.7,0.0,0,30.08,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,06:45,41.1,41.1,38.6,91.0,0.0,S@0.3,1.7,41.4,42.7,0.0,0,30.08,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,07:00,40.9,40.9,38.7,91.9,0.0,N @0.0,0.0,41.4,42.7,0.0,0,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,07:15,41.0,40.9,38.9,92.4,0.15,N @0.0,0.0,41.4,42.7,0.0,1,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,07:30,40.9,40.9,39.3,93.7,0.07,N @0.0,0.0,41.4,42.7,0.0,4,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,07:45,40.9,40.9,39.5,94.8,0.05,N@0.0,1.4,41.5,42.7,0.0,9,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,08:00,41.0,41.1,39.7,94.7,0.08,N @0.0,0.0,41.5,42.7,0.0,22,30.09,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,08:15,41.2,41.3,40.1,95.6,0.09,NW@0.0,1.4,41.6,42.7,0.0,39,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
2019-11-15,08:30,41.6,41.7,40.0,94.0,0.01,N @0.0,0.0,41.7,42.7,0.0,48,30.1,"Toppenish, Yakima County",310031,Toppenish,2019-11-27 08:40:11.579402
