Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-05-22,00:15,55.9,,40.4,55.8,0.0,,0,5.0,7.4,,,54.2,58.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,00:30,56.0,,40.2,55.3,0.0,,0,4.7,7.4,,,54.2,58.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,00:45,55.7,,40.5,56.5,0.0,,0,4.7,6.0,,,54.2,58.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,01:00,55.5,,40.2,56.3,0.0,,0,3.6,4.6,,,54.1,58.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,01:15,55.4,,39.6,55.3,0.0,,0,4.0,4.9,,,54.1,58.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,01:30,55.9,,37.3,49.6,0.0,,0,3.7,5.3,,,54.1,58.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,01:45,54.7,,36.9,50.8,0.0,,0,2.6,3.9,,,53.9,58.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,02:00,53.8,,37.6,54.2,0.0,,0,2.3,3.5,,,53.8,58.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,02:15,53.5,,36.9,53.2,0.0,,0,3.3,4.6,,,53.8,58.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,02:30,53.6,,36.1,51.5,0.0,,0,4.4,6.0,,,53.7,58.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,02:45,52.9,,35.7,51.7,0.0,,0,4.3,6.4,,,53.4,58.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,03:00,52.9,,36.8,54.1,0.0,,0,5.3,7.1,,,53.2,58.2,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,03:15,52.6,,37.8,57.0,0.0,,0,4.5,6.0,,,53.0,58.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,03:30,51.7,,38.0,59.3,0.0,,0,4.6,6.0,,,52.9,58.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,03:45,51.6,,37.9,59.3,0.0,,0,4.9,8.5,,,52.7,58.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,04:00,50.0,,39.2,66.0,0.0,,0,2.2,4.2,,,52.6,58.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,04:15,48.2,,41.0,76.2,0.0,,0,3.0,4.6,,,52.6,58.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,04:30,50.1,,39.7,67.4,0.0,,3,2.1,4.2,,,52.6,57.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,04:45,49.3,,40.4,71.3,0.0,,8,1.8,3.1,,,52.5,57.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,05:00,47.9,,39.3,71.8,0.0,,18,1.3,2.4,,,52.4,57.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,05:15,48.6,,39.3,70.0,0.0,,23,2.0,5.3,,,52.3,57.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,05:30,46.1,,40.9,82.1,0.0,,32,2.4,4.2,,,52.2,57.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,05:45,48.1,,40.0,73.4,0.0,,57,2.8,4.9,,,52.1,57.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,06:00,50.3,,40.3,68.3,0.0,,102,2.0,3.9,,,52.2,57.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,06:15,52.3,,40.2,63.2,0.0,,122,1.9,4.9,,,52.5,57.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,06:30,53.4,,39.9,60.2,0.0,,146,5.1,7.4,,,52.8,57.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,06:45,53.2,,39.8,60.2,0.0,,127,5.4,7.8,,,52.9,57.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,07:00,53.4,,39.7,59.6,0.0,,155,4.9,7.1,,,52.9,57.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,07:15,53.7,,40.9,61.7,0.0,,227,4.2,6.0,,,53.1,57.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
2021-05-22,07:30,56.0,,41.0,56.8,0.0,,339,4.8,9.2,,,53.4,57.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:28:17.112270
