Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-04-14,00:15,47.5,47.7,40.3,75.9,0.15,W@4.9,6.7,54.3,57.5,0.0,0,29.7,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,00:30,46.9,47.1,40.9,79.4,0.7,W@7.9,13.9,54.2,57.4,0.0,0,29.7,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,00:45,46.5,46.7,41.7,83.1,0.78,W@10.8,17.8,54.0,57.4,0.0,0,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,01:00,45.9,46.1,42.1,86.5,0.7,W@13.6,19.6,53.8,57.4,0.01,0,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,01:15,45.0,45.2,41.7,87.9,0.66,W@15.8,25.7,53.5,57.3,0.03,0,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,01:30,43.4,43.6,40.5,89.3,0.54,W@15.2,22.8,53.2,57.3,0.07,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,01:45,43.0,43.1,38.0,82.5,0.52,W@16.9,23.5,52.8,57.3,0.03,0,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,02:00,42.8,42.9,37.1,80.3,0.55,W@11.2,16.7,52.3,57.2,0.01,0,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,02:15,42.9,43.1,37.0,79.4,0.54,W@6.6,10.7,51.9,57.2,0.01,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,02:30,43.2,43.5,37.1,78.7,0.08,NW@4.1,6.7,51.5,57.2,0.0,0,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,02:45,43.5,43.6,37.9,80.6,0.0,NW@4.1,6.0,51.3,57.1,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,03:00,43.3,43.4,38.3,82.2,0.0,SE@2.8,4.9,51.1,57.1,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,03:15,43.4,43.3,38.0,81.2,0.0,SE@2.8,4.6,50.9,57.0,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,03:30,42.6,42.5,38.6,85.6,0.03,SE@3.5,5.7,50.8,57.0,0.0,0,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,03:45,41.9,42.0,38.7,88.3,0.08,NE@3.3,4.9,50.6,56.9,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,04:00,41.1,41.1,38.4,90.1,0.17,E@3.0,3.9,50.5,56.9,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,04:15,39.9,39.9,37.6,91.4,0.34,SE@2.7,3.9,50.3,56.8,0.0,0,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,04:30,40.0,40.0,38.0,92.6,0.52,E@2.7,3.5,50.0,56.8,0.0,0,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,04:45,39.3,39.4,37.3,92.4,0.54,NE@2.7,3.9,49.7,56.7,0.0,0,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,05:00,38.1,38.0,36.4,93.8,0.54,E@2.7,3.9,49.5,56.7,0.0,0,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,05:15,38.2,38.2,36.5,93.6,0.57,E@2.9,4.2,49.2,56.6,0.0,1,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,05:30,37.2,37.2,35.5,93.4,0.59,SE@2.8,4.2,48.8,56.6,0.0,6,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,05:45,37.6,37.6,35.8,93.1,0.61,E@2.5,4.2,48.5,56.5,0.0,12,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,06:00,38.6,38.5,36.4,91.8,0.64,NE@2.8,4.2,48.3,56.5,0.0,75,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,06:15,40.5,40.3,37.8,90.2,0.68,NE@3.3,4.9,48.0,56.4,0.0,138,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,06:30,41.9,42.1,39.1,89.6,0.71,NE@3.6,4.9,47.9,56.3,0.0,188,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,06:45,43.4,43.8,40.5,89.3,0.67,NE@4.0,7.8,47.8,56.3,0.0,251,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,07:00,43.8,43.8,40.4,87.8,0.07,E@7.2,9.2,47.9,56.2,0.0,230,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,07:15,44.0,44.2,40.5,87.2,0.0,E@7.8,10.7,48.1,56.1,0.0,183,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,07:30,44.4,44.5,40.8,87.2,0.0,E@6.3,8.5,48.4,56.1,0.0,150,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,07:45,45.1,45.2,41.4,87.0,0.0,E@6.7,9.6,48.7,56.0,0.0,219,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,08:00,46.0,46.1,41.3,83.7,0.0,E@5.0,7.8,49.0,55.9,0.0,246,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,08:15,46.3,46.4,40.8,81.2,0.0,E@3.8,5.7,49.4,55.9,0.0,227,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,08:30,47.1,47.2,39.3,74.3,0.0,E@3.6,5.3,49.9,55.8,0.0,251,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,09:15,48.6,48.6,38.9,69.1,0.0,NW@1.7,3.9,51.3,55.6,0.0,273,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,09:30,50.4,50.2,38.9,64.6,0.0,N@2.5,4.6,51.7,55.6,0.0,636,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,09:45,50.4,50.5,39.3,65.6,0.0,S@3.1,6.4,52.3,55.5,0.0,557,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,10:00,50.8,50.9,40.3,66.9,0.0,E@4.1,8.2,53.2,55.4,0.0,598,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,10:15,52.5,52.6,41.2,65.1,0.0,NE@4.0,7.4,54.1,55.4,0.0,813,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,10:30,52.9,52.9,40.5,62.5,0.0,E@4.5,10.3,55.2,55.3,0.0,797,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,10:45,53.9,54.0,38.9,56.7,0.0,E@4.0,9.6,56.2,55.3,0.0,810,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,11:00,55.3,55.3,40.2,56.7,0.0,E@4.5,8.2,56.8,55.3,0.0,854,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,11:15,54.5,54.7,38.8,55.2,0.0,E@4.1,6.7,57.7,55.2,0.0,440,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,11:30,53.4,53.6,37.4,54.2,0.0,SE@2.8,5.7,58.5,55.2,0.0,281,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,11:45,54.7,54.7,37.9,52.9,0.0,SE@3.8,7.1,58.8,55.2,0.0,677,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,12:00,55.9,55.8,38.3,51.6,0.0,SE@3.6,6.7,59.3,55.1,0.0,622,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,12:15,56.1,56.0,38.1,50.8,0.0,NE@3.8,8.5,60.1,55.1,0.0,567,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,12:30,56.9,56.9,37.6,48.4,0.0,E@3.7,8.2,60.7,55.1,0.0,704,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,12:45,57.3,57.2,36.8,46.1,0.0,SE@4.0,7.4,61.3,55.1,0.0,841,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,13:00,57.1,57.3,37.2,47.3,0.0,S@3.4,5.3,61.9,55.1,0.0,378,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,13:15,56.1,56.2,35.7,46.2,0.08,SE@3.2,7.1,62.5,55.2,0.0,205,29.71,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,13:30,52.2,52.3,40.8,65.0,0.02,SW@12.8,21.4,62.4,55.2,0.0,102,29.72,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,13:45,50.5,50.6,41.4,70.9,0.04,SW@10.3,15.7,61.7,55.2,0.0,74,29.73,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,14:00,50.4,50.4,43.0,75.6,0.6,S@6.1,11.0,60.7,55.3,0.0,118,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,14:15,52.1,52.1,41.4,66.8,0.0,E@4.0,8.2,59.9,55.3,0.0,253,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,14:30,52.5,52.7,42.2,68.0,0.0,NE@5.3,8.5,59.5,55.4,0.0,180,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,14:45,52.1,52.3,42.0,68.3,0.04,NE@5.7,9.2,59.3,55.4,0.0,174,29.74,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,15:00,51.5,51.7,43.1,72.8,0.58,NE@6.3,9.2,59.1,55.5,0.0,203,29.75,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
2016-04-14,15:15,51.7,51.8,43.1,72.1,0.09,NE@5.8,9.2,58.9,55.5,0.0,167,29.75,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:14:58.435139
