Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-24,00:15,55.5,,36.5,48.6,0.0,,0,4.8,7.1,,,55.3,57.1,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,00:30,55.0,,36.2,49.0,0.0,,0,4.2,6.0,,,55.0,57.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,00:45,54.9,,35.3,47.4,0.0,,0,4.9,6.4,,,54.8,57.0,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,01:00,54.3,,33.6,45.3,0.0,,0,5.3,8.2,,,54.5,56.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,01:15,54.7,,32.5,42.8,0.0,,0,5.4,8.5,,,54.2,56.9,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,01:30,53.7,,32.4,44.1,0.0,,0,5.3,8.2,,,53.9,56.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,01:45,53.4,,32.5,44.8,0.0,,0,5.8,8.5,,,53.6,56.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,02:00,52.5,,33.2,47.7,0.0,,0,4.3,6.4,,,53.4,56.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,02:15,52.2,,33.7,49.0,0.0,,0,5.8,8.2,,,53.2,56.7,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,02:30,51.7,,34.2,50.9,0.0,,0,5.7,8.2,,,52.9,56.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,02:45,50.8,,36.0,56.9,0.0,,0,3.3,6.7,,,52.7,56.6,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,03:00,49.6,,36.3,60.0,0.0,,0,3.7,5.7,,,52.5,56.5,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,03:15,49.9,,37.8,62.7,0.0,,0,3.3,5.7,,,52.5,56.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,03:30,49.4,,37.7,63.8,0.0,,0,0.8,2.4,,,52.5,56.4,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
2021-04-24,03:45,50.2,,35.6,57.0,0.0,,0,2.5,3.5,,,52.5,56.3,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:27:40.317925
