Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-25,00:15,49.9,42.4,75.1,0.0,NE@2.7,4.2,0.0,0,59.0,61.6,30.12,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,00:30,51.5,44.2,76.0,0.0,N @3.0,3.9,0.0,0,58.7,61.5,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,00:45,50.3,42.4,74.0,0.0,N @1.9,3.1,0.0,0,58.4,61.5,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,01:00,47.7,38.0,69.0,0.0,SE@1.7,3.1,0.0,0,57.9,61.4,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,01:15,47.0,39.4,74.6,0.0,SE@3.3,4.9,0.01,0,57.4,61.4,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,01:30,46.4,39.1,75.4,0.0,S@1.9,3.9,0.01,0,56.9,61.3,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,01:45,45.3,39.6,80.4,0.0,NE@2.2,3.5,0.06,0,56.5,61.2,30.1,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,02:00,46.1,41.3,82.9,0.0,NE@0.3,2.1,0.15,0,56.2,61.1,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,02:15,46.5,41.4,82.3,0.0,N @2.9,4.9,0.07,0,55.9,61.1,30.11,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,02:30,45.9,41.4,84.2,0.0,NE@2.6,3.9,0.06,0,55.6,61.0,30.1,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,02:45,46.0,41.8,85.1,0.0,NE@1.9,3.5,0.12,0,55.5,60.9,30.1,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,03:00,45.9,42.2,87.0,0.0,N @1.8,2.8,0.22,0,55.2,60.9,30.1,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,03:15,44.9,41.6,88.0,0.0,E@3.4,4.6,0.16,0,54.9,60.8,30.09,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,03:30,45.8,42.9,89.2,0.0,E@3.3,4.2,0.15,0,54.7,60.7,30.09,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,03:45,46.4,42.7,86.7,0.0,NE@1.3,3.1,0.24,0,54.5,60.6,30.09,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,04:00,46.1,42.6,87.7,0.0,N @2.1,3.5,0.12,0,54.4,60.5,30.08,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,04:15,46.2,42.4,86.5,0.0,NE@2.6,4.9,0.06,0,54.5,60.4,30.08,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,04:30,46.9,42.5,84.3,0.0,NE@3.0,4.9,0.0,0,54.5,60.4,30.07,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,04:45,47.7,42.8,82.8,0.0,NE@2.9,4.6,0.0,0,54.6,60.3,30.07,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
2020-04-25,05:00,47.3,42.7,84.1,0.0,N @2.9,4.2,0.03,0,54.6,60.2,30.06,"Toppenish, Yakima County",310031,Toppenish,2020-05-03 14:01:49.022297
