Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-09,00:15,36.8,36.7,99.7,0.0,NW@3.4,5.3,0.42,0,38.8,39.8,30.26,37.0,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,00:30,36.6,36.5,99.7,0.0,NW@1.6,4.6,0.4,0,38.8,39.8,30.26,36.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,00:45,36.6,36.5,99.7,0.0,SW@0.9,3.9,0.47,0,38.8,39.8,30.25,36.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,01:00,36.6,36.5,99.7,0.0,N @0.0,0.0,0.51,0,38.7,39.8,30.25,36.6,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,01:15,36.5,36.4,99.7,0.0,N @0.0,1.4,0.53,0,38.7,39.8,30.25,36.6,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,01:30,36.3,36.2,99.7,0.0,N@0.9,3.5,0.56,0,38.7,39.8,30.25,36.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,01:45,36.1,36.1,99.7,0.0,NW@2.6,5.3,0.58,0,38.7,39.8,30.25,36.3,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,02:00,35.9,35.8,99.7,0.0,N@3.6,5.7,0.6,0,38.6,39.8,30.25,36.0,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,02:15,35.8,35.7,99.7,0.0,NW@2.6,4.9,0.62,0,38.6,39.8,30.25,35.8,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,02:30,35.4,35.3,99.7,0.0,N@2.5,4.6,0.63,0,38.5,39.8,30.25,35.5,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,02:45,35.3,35.2,99.6,0.0,N@2.5,6.0,0.64,0,38.5,39.8,30.25,35.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,03:00,35.2,35.1,99.7,0.0,N@1.4,4.2,0.64,0,38.4,39.8,30.25,35.3,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,03:15,34.7,34.7,99.6,0.0,NW@1.6,3.9,0.64,0,38.3,39.8,30.25,34.8,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,03:30,34.6,34.5,99.6,0.0,N @0.0,0.0,0.64,0,38.3,39.8,30.26,34.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,03:45,34.8,34.7,99.7,0.0,N @0.4,3.9,0.65,0,38.2,39.8,30.26,34.8,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,04:00,34.6,34.6,99.7,0.0,N@0.4,2.8,0.65,0,38.2,39.8,30.26,34.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,04:15,34.6,34.5,99.7,0.0,N @0.1,3.1,0.65,0,38.1,39.8,30.26,34.6,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,04:30,34.6,34.5,99.7,0.0,N @0.0,0.0,0.65,0,38.1,39.8,30.27,34.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,04:45,34.4,34.3,99.7,0.0,N @0.0,0.0,0.64,0,38.1,39.7,30.27,34.5,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,05:00,34.5,34.5,99.7,0.0,N @0.0,0.0,0.64,0,38.1,39.7,30.27,34.6,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,05:15,34.6,34.5,99.7,0.0,SW@0.0,1.4,0.64,0,38.0,39.7,30.27,34.7,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,05:30,34.3,34.2,99.7,0.0,W@2.7,4.6,0.63,0,38.0,39.7,30.27,34.4,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
2019-12-09,05:45,34.1,34.0,99.6,0.0,NW@3.4,4.6,0.63,0,37.9,39.7,30.28,34.2,"Toppenish, Yakima County",310031,Toppenish,2020-01-21 14:53:51.332334
