Date,Time PST,1.5m Air Temp °F, 9m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Tot 2nd Prec in, Solar Rad W/m², Wind Speed mph, 2m Wind Gust mph, 10m Wind Direction, 10m Wind Speed mph, 10m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-12-31,00:15,31.2,,30.7,99.0,0.0,,0,2.3,3.5,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,00:30,31.2,,30.7,99.2,0.0,,0,1.8,2.8,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,00:45,31.2,,30.7,99.2,0.0,,0,1.7,2.8,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,01:00,31.2,,30.8,99.3,0.0,,0,1.7,3.1,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,01:15,31.2,,30.8,99.4,0.0,,0,1.4,2.8,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,01:30,31.1,,30.7,99.4,0.0,,0,2.0,3.9,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,01:45,31.0,,30.6,99.4,0.0,,0,3.3,6.4,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,02:00,30.9,,30.5,99.5,0.0,,0,2.2,3.9,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,02:15,30.9,,30.4,99.5,0.0,,0,2.7,5.7,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
2020-12-31,02:30,30.9,,30.5,99.5,0.0,,0,1.2,2.8,,,35.0,36.8,,,,"Toppenish, Toppenish, Yakima County",310031,Toppenish,2021-11-11 14:24:55.261467
