Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-09-15,00:15,47.7,47.7,43.7,85.9,0.39,N@1.7,3.5,61.4,63.9,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,00:30,47.9,48.3,43.9,86.0,0.34,N@1.3,3.9,61.2,63.9,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,00:45,47.8,48.0,43.6,85.3,0.3,N@0.8,2.4,61.0,63.8,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,01:00,48.1,48.3,44.2,86.0,0.2,SW@1.9,3.5,60.8,63.8,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,01:15,47.8,47.9,44.4,87.9,0.37,S@0.8,2.4,60.6,63.8,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,01:30,47.3,47.3,43.9,87.9,0.46,SW@1.6,4.2,60.4,63.7,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,01:45,48.6,48.7,43.7,83.1,0.07,SW@2.3,4.2,60.3,63.7,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,02:00,48.6,48.6,43.3,82.0,0.01,W@2.7,4.9,60.1,63.7,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,02:15,50.0,50.1,43.2,77.5,0.0,W@3.3,4.6,60.0,63.6,0.0,0,30.04,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,02:30,49.2,49.3,42.8,78.3,0.02,NE@1.9,3.9,59.9,63.6,0.0,0,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,02:45,46.8,47.0,42.7,85.3,0.11,N@2.4,5.3,59.8,63.6,0.0,0,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,03:00,46.9,46.9,43.2,87.0,0.23,NE@0.8,2.4,59.7,63.5,0.0,0,30.05,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,03:15,46.4,46.4,43.2,88.6,0.58,N@0.6,2.4,59.6,63.5,0.0,0,30.06,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,03:30,45.9,45.9,42.8,88.8,0.74,W@0.6,3.1,59.4,63.4,0.0,0,30.06,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,03:45,45.8,45.9,42.9,89.6,0.78,SE@0.7,3.1,59.2,63.4,0.0,0,30.07,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
2016-09-15,04:00,45.4,45.4,42.7,90.3,0.79,SW@1.2,3.9,59.0,63.4,0.0,0,30.07,"Toppenish, Yakima County",310031,Toppenish,2017-12-05 16:26:10.602524
