Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-04-16,00:15,40.6,31.0,68.4,0.0,0,30.31,E,3.1,6.3,51.8,53.6,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,00:30,44.0,32.0,62.3,0.0,0,30.31,E,4.4,6.4,51.5,53.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,00:45,43.7,31.7,62.5,0.0,0,30.32,NE,3.0,4.7,51.2,53.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,01:00,43.1,31.0,62.1,0.0,0,30.32,E,3.4,5.1,51.0,53.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,01:15,41.7,30.8,65.0,0.0,0,30.32,NE,2.6,4.5,50.8,53.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,01:30,42.8,30.7,61.9,0.0,0,30.31,E,3.6,5.3,50.5,53.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,01:45,43.0,30.9,62.0,0.0,0,30.31,E,4.5,7.1,50.2,53.2,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,02:00,42.6,31.1,63.7,0.0,0,30.32,E,4.2,6.3,49.9,53.2,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,02:15,43.5,31.1,61.5,0.0,0,30.32,E,4.6,7.1,49.7,53.2,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
2020-04-16,02:30,42.6,30.8,62.9,0.0,0,30.32,E,3.5,5.1,49.5,53.1,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:17:28.071484
