Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-05-21,00:15,49.1,43.3,80.2,0.0,0,30.03,S,4.9,8.0,59.3,60.6,-9.8,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,00:30,49.7,43.8,80.2,0.0,0,30.04,SW,6.2,10.3,59.1,60.6,-9.8,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,00:45,48.6,44.7,86.1,0.02,0,30.04,SW,7.3,11.8,59.0,60.6,-9.8,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,01:00,48.1,44.8,88.2,0.01,0,30.03,SW,7.0,13.2,58.8,60.6,-9.8,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,01:15,47.9,44.7,88.4,0.01,0,30.04,SW,8.2,13.2,58.7,60.6,-9.7,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,01:30,47.2,44.4,90.1,0.03,0,30.04,SW,8.5,14.2,58.6,60.5,-9.7,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,01:45,46.1,44.2,93.3,0.03,0,30.04,SW,10.0,15.5,58.5,60.4,-9.7,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,02:00,45.5,44.0,94.6,0.03,0,30.04,S,9.4,14.6,58.4,60.4,-9.6,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,02:15,45.5,44.0,94.6,0.02,0,30.03,S,7.4,12.3,58.2,60.4,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,02:30,45.5,44.2,95.4,0.0,0,30.03,S,5.6,10.4,58.1,60.4,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,02:45,45.7,44.4,95.3,0.0,0,30.03,SW,3.8,7.7,57.9,60.3,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,03:00,45.9,44.6,95.4,0.01,0,30.03,SW,3.0,5.3,57.8,60.3,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,03:15,46.1,44.9,95.5,0.0,0,30.03,S,2.7,4.8,57.7,60.3,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,03:30,46.2,45.1,95.9,0.0,0,30.03,S,3.0,5.4,57.6,60.2,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,03:45,46.2,45.2,96.4,0.0,0,30.03,SW,3.6,8.5,57.6,60.1,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,04:00,46.3,45.3,96.5,0.0,0,30.03,S,3.1,6.7,57.5,60.1,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,04:15,46.4,45.3,96.2,0.0,0,30.03,S,2.7,4.8,57.4,60.1,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,04:30,46.1,45.3,96.9,0.0,2,30.03,S,2.7,5.8,57.4,60.1,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,04:45,45.8,44.9,96.6,0.0,5,30.03,S,3.7,8.0,57.3,59.9,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,05:00,45.7,44.7,96.4,0.0,10,30.03,S,4.2,6.9,57.2,59.9,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,05:15,45.7,44.6,95.8,0.0,28,30.03,S,4.3,7.8,57.1,59.9,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,05:30,46.0,44.8,95.7,0.0,70,30.03,S,5.3,10.3,57.0,59.9,-9.4,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,05:45,46.8,45.6,95.6,0.0,112,30.03,S,5.5,8.7,57.0,59.7,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,06:00,47.5,45.6,93.2,0.0,108,30.03,S,5.1,7.8,56.9,59.7,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,06:15,48.6,46.6,92.6,0.0,255,30.02,S,5.8,8.5,56.8,59.7,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,06:30,49.1,47.6,94.4,0.0,218,30.02,S,5.5,8.3,57.0,59.6,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,06:45,49.5,46.9,90.7,0.0,169,30.03,S,5.3,8.5,57.0,59.5,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,07:00,50.4,47.2,89.0,0.0,256,30.03,S,7.7,11.9,57.0,59.5,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,07:15,51.6,47.8,86.5,0.0,381,30.02,S,8.3,15.5,57.1,59.5,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,07:30,52.1,47.7,85.0,0.0,363,30.02,SW,6.7,11.0,57.2,59.5,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,07:45,51.7,46.7,82.8,0.0,297,30.02,S,8.0,14.9,57.2,59.4,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,08:00,52.4,46.4,79.9,0.0,426,30.02,SW,7.4,15.8,57.4,59.4,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,08:15,52.3,46.8,81.6,0.0,276,30.02,SW,8.2,12.8,57.5,59.4,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,08:30,51.8,45.2,77.9,0.0,249,30.02,SW,7.5,11.4,57.8,59.4,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,08:45,52.3,45.6,77.9,0.0,281,30.02,SW,7.5,12.2,58.0,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,09:00,52.1,45.5,77.9,0.0,233,30.01,SW,5.6,10.0,58.3,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,09:15,52.6,45.8,77.7,0.0,269,30.0,SW,6.8,10.0,58.5,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,09:30,52.4,45.8,78.0,0.0,207,30.0,SW,7.3,12.3,58.7,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,09:45,52.3,45.6,77.9,0.0,238,30.0,SW,7.8,11.9,59.0,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,10:00,53.1,46.2,77.3,0.0,370,30.0,SW,6.1,9.1,59.1,59.2,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,10:15,53.1,45.9,76.6,0.0,233,30.0,SW,7.0,12.8,59.3,59.1,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,10:30,54.3,46.9,75.8,0.0,536,30.0,SW,8.7,15.4,59.6,59.0,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,10:45,54.3,46.9,76.0,0.0,499,30.0,SW,9.6,17.2,59.8,59.0,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,11:00,54.8,47.7,76.9,0.0,587,29.99,SW,11.1,18.9,60.2,59.0,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
2020-05-21,11:15,54.6,47.2,76.0,0.0,458,30.0,SW,8.8,14.4,60.6,59.0,-9.5,-8.7,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:18:12.222213
