Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-02-04,00:15,30.4,28.9,95.5,0.0,0,30.49,E,2.2,3.9,37.2,41.9,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,00:30,29.3,28.1,97.2,0.0,0,30.49,NW,0.9,2.0,37.2,41.9,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,00:45,29.1,27.5,95.6,0.0,0,30.5,E,1.4,2.0,37.2,41.9,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,01:00,28.9,27.0,94.6,0.0,0,30.49,SE,1.1,1.9,37.1,41.9,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,01:15,28.9,27.0,94.6,0.0,0,30.5,SW,0.8,2.2,37.0,41.8,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,01:30,29.3,27.4,94.4,0.0,0,30.5,S,1.3,3.0,37.0,41.7,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,01:45,28.7,27.5,97.4,0.0,0,30.51,E,1.5,2.3,37.0,41.7,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,02:00,28.9,27.6,97.3,0.0,0,30.51,E,2.5,3.5,37.0,41.7,-8.9,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,02:15,29.8,28.5,96.7,0.0,0,30.5,E,3.4,6.4,36.9,41.7,-8.9,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,02:30,30.3,29.3,97.4,0.0,0,30.5,E,3.7,5.4,36.9,41.7,-8.9,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,02:45,30.6,29.5,97.1,0.0,0,30.5,E,2.8,4.0,36.9,41.7,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,03:00,30.5,29.5,97.6,0.0,0,30.51,NE,2.3,4.4,36.9,41.5,-8.9,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
2020-02-04,03:15,30.2,29.4,98.4,0.0,0,30.5,E,1.3,2.3,36.9,41.5,-8.8,-8.9,"Lynden.N, Lynden, Whatcom County",100027,Lynden.N,2020-12-14 06:15:51.262204
