Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-01,00:15,47.6,42.8,83.1,0.0,SW@10.1,14.2,0.0,0,37.6,47.7,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,00:30,46.9,42.7,85.2,0.0,SW@11.2,16.0,0.0,0,37.6,46.9,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,00:45,45.0,42.8,91.7,0.0,SW@9.0,14.2,0.0,0,37.6,45.1,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,01:00,45.7,43.1,90.4,0.0,SW@10.4,15.0,0.0,0,37.7,45.9,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,01:15,45.9,43.3,90.7,0.0,SW@10.1,14.2,0.0,0,37.7,46.0,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,01:30,44.9,43.3,94.0,0.0,SW@6.5,11.0,0.0,0,37.7,45.0,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,01:45,44.6,43.2,94.8,0.0,SW@2.7,5.3,0.0,0,37.7,44.6,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,02:00,44.1,43.5,97.7,0.0,S@5.2,11.7,0.0,0,37.8,44.1,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,02:15,44.0,43.8,99.2,0.0,S@9.0,12.1,0.0,0,37.8,43.9,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
2020-01-01,02:30,44.2,44.0,99.2,0.0,S@9.7,13.9,0.0,0,37.8,44.1,"Connell.N (Connell Bench), Franklin County",300046,Connell.N,2020-01-21 20:31:11.833841
