Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2018-03-07,23:15,41.4,41.2,99.2,0.0,0,SW,2.4,3.9,0.01,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-07,23:30,41.2,41.1,99.3,0.0,0,S,1.5,3.5,0.01,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-07,23:45,41.2,41.0,99.4,0.0,0,S,1.5,3.9,0.27,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-07,24:00,40.7,40.6,99.4,0.0,0,N,0.7,2.1,0.94,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,00:15,40.2,40.1,99.5,0.0,0,NE,0.9,2.4,0.95,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,00:30,39.8,39.7,99.5,0.0,0,S,0.2,2.1,0.94,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,00:45,39.7,39.6,99.5,0.0,0,N ,0.5,2.4,0.94,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,01:00,39.7,39.6,99.6,0.0,0,E,0.2,2.4,0.94,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,01:15,39.7,39.6,99.6,0.0,0,SE,1.3,3.5,0.99,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,01:30,39.9,39.8,99.6,0.0,0,NE,0.9,2.8,0.93,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,01:45,39.8,39.7,99.6,0.0,0,NE,1.5,3.1,0.85,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,02:00,39.5,39.4,99.6,0.02,0,W,1.0,2.8,0.78,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,02:15,39.4,39.3,99.6,0.01,0,N ,0.2,1.7,0.76,38.8,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,02:30,39.5,39.4,99.6,0.02,0,N ,1.8,2.8,0.73,38.9,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,02:45,39.6,39.5,99.6,0.0,0,NE,3.2,4.6,0.72,38.9,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
2018-03-08,03:00,39.8,39.7,99.6,0.0,0,NE,4.3,6.7,0.75,38.9,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:25.222349
