Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-11-02,00:15,46.8,46.7,99.6,0.01,0,SW,3.4,5.7,0.91,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,00:30,47.2,47.1,99.5,0.0,0,SW,4.7,7.8,0.91,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,00:45,47.1,47.0,99.5,0.0,0,SW,5.0,7.8,0.93,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,01:00,47.0,46.9,99.5,0.01,0,SW,4.8,8.5,0.93,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,01:15,47.0,46.9,99.5,0.0,0,SW,4.5,7.4,0.92,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,01:30,47.2,47.0,99.5,0.0,0,S,7.0,15.0,0.89,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,01:45,47.2,47.1,99.5,0.01,0,S,10.4,17.1,0.81,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,02:00,46.9,46.7,99.5,0.04,0,S,8.8,16.4,0.91,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,02:15,46.6,46.5,99.5,0.01,0,S,8.3,17.1,0.88,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
2017-11-02,02:30,46.6,46.5,99.5,0.0,0,S,7.6,13.2,0.84,49.6,"Nooksack, Everson, Whatcom County",330061,Nooksack,2021-04-15 12:49:17.419644
