Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2010-02-09,00:15,35.9,,35.1,97.1,0.14,N@0.0,0.0,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,00:30,35.5,,34.8,97.3,0.16,E@0.4,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,00:45,35.1,,34.5,97.9,0.18,E@0.9,2.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,01:00,35.2,,34.7,97.8,0.21,E@0.3,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,01:15,35.1,,34.6,98.2,0.23,SE@1.0,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,01:30,34.8,,34.2,97.6,0.26,E@1.0,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,01:45,34.0,,33.5,97.8,0.28,SE@0.4,2.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,02:00,34.3,,33.9,98.4,0.31,SE@1.2,2.8,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,02:15,34.8,,34.5,98.8,0.34,SE@0.5,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,02:30,34.2,,33.8,98.4,0.37,SE@0.4,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,02:45,34.1,,33.7,98.4,0.4,S@0.2,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,03:00,34.2,,33.8,98.6,0.43,N@0.0,0.0,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,03:15,34.4,,34.0,98.5,0.45,SE@0.2,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,03:30,34.7,,34.4,98.6,0.46,SW@0.7,2.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,03:45,34.9,,34.5,98.3,0.47,SW@0.0,1.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,04:00,34.5,,34.1,98.4,0.49,SE@1.0,2.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,04:15,34.9,,34.4,98.4,0.5,SE@0.4,1.7,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,04:30,34.8,,34.4,98.1,0.51,S@1.1,2.1,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
2010-02-09,04:45,34.4,,33.9,98.0,0.52,SW@1.2,2.4,,37.3,0.0,0.0,0,"Ellisforde, Okanogan County",330145,Ellisforde,2017-12-13 01:52:10.192555
