Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2020-05-31,00:15,52.0,42.5,69.9,0.0,0,29.9,SW,2.5,8.4,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,00:30,51.9,42.4,69.9,0.0,0,29.9,W,2.9,8.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,00:45,52.0,42.3,69.4,0.0,0,29.9,NW,3.2,10.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,01:00,51.8,42.4,70.1,0.0,0,29.91,W,2.6,10.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,01:15,52.3,42.4,68.9,0.0,0,29.92,SW,2.9,13.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,01:30,52.3,42.7,69.8,0.0,0,29.92,NW,2.5,7.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,01:45,52.4,42.8,69.7,0.0,0,29.93,N,3.4,10.4,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,02:00,52.1,42.9,70.7,0.0,0,29.93,NW,2.6,8.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,02:15,52.0,42.7,70.3,0.0,0,29.93,NW,4.0,20.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,02:30,51.9,42.5,70.4,0.0,0,29.94,NW,4.1,14.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,02:45,51.8,42.4,69.9,0.0,0,29.94,NW,4.3,16.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,03:00,51.7,42.1,69.7,0.0,0,29.94,N,4.0,14.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,03:15,51.6,42.1,69.7,0.0,0,29.95,NW,3.8,13.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,03:30,51.1,42.3,71.8,0.0,0,29.95,E,2.7,8.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,03:45,50.2,42.9,75.7,0.0,0,29.96,E,2.4,5.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,04:00,50.1,42.9,76.1,0.0,0,29.96,NE,2.6,8.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,04:15,49.8,42.9,77.0,0.0,0,29.97,NE,2.8,8.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,04:30,50.0,42.8,76.2,0.0,1,29.97,E,2.6,13.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,04:45,50.0,42.4,74.8,0.0,4,29.97,SE,2.7,8.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,05:00,50.0,42.0,74.0,0.0,13,29.98,E,2.4,6.1,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,05:15,50.1,41.7,72.8,0.0,46,29.99,SE,2.5,9.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,05:30,50.3,41.7,72.1,0.0,72,29.99,SE,2.4,7.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,05:45,51.0,42.5,72.5,0.0,168,30.0,W,2.3,7.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,06:00,51.2,43.0,73.5,0.0,171,30.0,W,2.3,8.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,06:15,51.6,43.5,73.5,0.0,159,30.0,NE,1.6,4.1,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,06:30,51.0,43.4,74.9,0.0,100,30.01,E,1.9,6.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,06:45,52.0,43.9,73.8,0.0,348,30.01,NW,2.8,9.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,07:00,52.8,43.9,71.7,0.0,324,30.01,NW,3.4,12.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,07:15,53.3,43.5,69.4,0.0,399,30.02,W,4.3,14.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,07:30,53.8,43.4,67.6,0.0,448,30.02,NW,4.0,15.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,07:45,53.7,43.0,66.8,0.0,283,30.03,NW,3.5,9.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,08:00,52.8,41.4,65.2,0.0,142,30.03,NW,4.2,11.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,08:15,53.1,41.4,64.4,0.0,262,30.03,NW,4.8,15.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,08:30,53.9,42.2,64.6,0.0,494,30.03,NW,3.9,15.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,08:45,55.4,43.3,63.6,0.0,718,30.04,NW,5.8,19.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,09:00,54.8,42.6,63.5,0.0,485,30.05,W,5.4,13.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,09:15,53.8,41.5,62.9,0.0,350,30.05,NW,5.1,18.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,09:30,54.6,41.7,61.6,0.0,499,30.05,NW,5.0,12.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,09:45,55.0,42.9,63.7,0.0,583,30.06,NW,4.4,13.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,10:00,55.7,44.9,66.9,0.0,663,30.06,N,5.1,13.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,10:15,56.1,44.4,64.8,0.0,814,30.06,NW,5.4,19.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,10:30,57.2,45.0,63.7,0.0,845,30.07,N,4.4,13.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,10:45,57.6,45.4,63.5,0.0,940,30.06,N,4.6,14.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,11:00,58.1,45.0,61.6,0.0,955,30.06,N,4.3,11.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,11:15,58.3,44.3,59.6,0.0,928,30.07,N,4.6,17.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,11:30,58.5,44.3,59.2,0.0,945,30.07,N,4.5,13.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,11:45,58.6,44.0,58.2,0.0,975,30.07,N,5.3,14.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,12:00,58.6,42.7,55.6,0.0,968,30.07,NW,5.3,13.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,12:15,58.8,41.8,53.2,0.0,968,30.07,NW,5.6,14.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,12:30,59.6,42.0,52.1,0.0,966,30.07,NW,4.5,15.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
2020-05-31,12:45,60.4,44.1,54.8,0.0,961,30.06,NW,4.4,11.1,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:46:22.776923
