Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-06-15,00:15,62.6,38.9,41.5,NW@0.6,1.3,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,00:30,61.2,39.3,44.2,E@0.6,1.2,0.0,0,29.95,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,00:45,59.3,40.2,49.0,SE@1.1,1.5,0.0,0,29.95,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,01:00,58.3,40.5,51.5,SE@1.2,1.8,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,01:15,59.2,40.7,50.3,E@1.1,2.2,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,01:30,58.9,41.4,52.1,E@1.2,2.3,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,01:45,57.4,41.5,55.3,SE@1.3,1.8,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,02:00,56.5,41.3,56.7,SE@1.1,1.7,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,02:15,55.3,41.7,60.1,SE@1.1,1.6,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,02:30,55.4,41.3,59.1,SE@1.0,1.6,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,02:45,55.2,41.4,59.6,S@1.1,1.4,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,03:00,55.8,41.3,58.0,SE@1.1,2.1,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,03:15,55.1,41.3,59.7,S@0.8,1.4,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,03:30,54.6,41.4,61.0,S@0.8,1.5,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,03:45,54.5,41.2,60.7,S@0.8,1.2,0.0,0,29.95,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,04:00,53.5,41.6,63.9,SE@0.9,1.2,0.0,0,29.95,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,04:15,52.9,41.4,64.6,SE@1.1,1.5,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,04:30,52.8,41.3,64.9,SE@1.2,1.8,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,04:45,52.3,41.4,66.2,SE@1.4,1.8,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,05:00,52.5,41.3,65.6,SE@1.4,1.8,0.0,0,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,05:15,51.7,41.5,68.1,SE@1.7,2.1,0.0,1,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,05:30,51.5,41.8,69.3,SE@1.7,2.3,0.0,3,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,05:45,51.8,41.8,68.6,SE@1.7,2.1,0.0,14,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,06:00,51.8,42.1,69.3,SE@1.5,1.9,0.0,25,29.96,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,06:15,52.5,43.1,70.3,SE@1.1,1.7,0.0,40,29.97,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
2019-06-15,06:30,53.3,44.6,72.3,SE@0.8,1.3,0.0,53,29.97,"Morgan, The Dalles, Wasco County",100006,"Morgan, OR",2019-06-25 18:56:33.410460
