Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2020-11-13,00:15,35.1,33.3,93.2,0.0,0,29.78,SE,3.0,3.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,00:30,35.0,33.5,94.0,0.0,0,29.77,SE,3.3,4.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,00:45,34.8,33.5,95.0,0.0,0,29.75,SE,2.6,3.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,01:00,34.8,33.5,95.3,0.0,0,29.74,SE,3.2,3.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,01:15,34.7,33.5,95.5,0.0,0,29.72,SE,2.6,3.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,01:30,34.6,33.9,97.1,0.0,0,29.7,SE,3.0,4.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,01:45,34.7,33.9,97.0,0.0,0,29.69,SE,2.3,3.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,02:00,34.7,33.9,96.9,0.0,0,29.67,SE,2.6,3.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,02:15,34.7,33.9,96.9,0.0,0,29.66,SE,2.3,3.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,02:30,34.5,33.9,97.6,0.0,0,29.65,SE,2.9,4.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,02:45,34.4,33.9,98.2,0.0,0,29.64,SE,2.9,3.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,03:00,34.4,33.9,98.3,0.0,0,29.62,SE,2.5,3.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,03:15,34.3,33.9,98.4,0.01,0,29.61,SE,2.3,4.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,03:30,34.3,33.9,98.6,0.01,0,29.59,SE,2.9,4.0,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,03:45,34.2,33.9,99.0,0.0,0,29.57,SE,2.6,3.6,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,04:00,34.1,33.9,99.4,0.01,0,29.55,SE,2.7,3.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,04:15,34.0,33.7,98.8,0.0,0,29.53,SE,2.7,3.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,04:30,34.0,33.5,98.3,0.01,0,29.52,SE,2.3,3.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,04:45,33.9,33.5,98.5,0.01,0,29.51,SE,2.3,3.4,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,05:00,34.0,33.5,98.3,0.02,0,29.48,SE,2.8,3.7,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,05:15,34.0,33.6,98.5,0.02,0,29.46,SE,2.7,3.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,05:30,34.0,33.9,99.4,0.02,0,29.44,SE,3.9,5.9,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,05:45,34.2,33.9,98.8,0.02,0,29.43,SE,4.0,4.8,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,06:00,34.2,33.9,98.8,0.01,0,29.42,SE,3.8,5.2,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,06:15,34.3,34.2,99.2,0.01,0,29.42,SE,2.8,5.3,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
2020-11-13,06:30,34.2,34.2,100.0,0.01,0,29.41,SE,2.7,5.5,"Morgan*, The Dalles, Wasco County",100006,Morgan*,2020-12-14 04:49:29.968317
