Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2019-10-31,00:15,21.0,14.1,79.2,0.0,0,30.41,S,2.3,3.5,0.0,34.2,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,00:30,21.5,14.2,78.0,0.0,0,30.41,S,2.7,4.9,0.0,34.2,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,00:45,22.3,13.5,72.7,0.0,0,30.4,S,3.4,4.9,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,01:00,22.3,13.5,72.7,0.0,0,30.4,S,2.7,3.5,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,01:15,22.0,14.1,75.6,0.0,0,30.39,S,1.9,3.9,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,01:30,21.9,15.1,79.5,0.0,0,30.39,NW,1.7,3.1,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,01:45,22.1,15.2,79.0,0.0,0,30.39,W,1.6,3.9,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,02:00,23.1,14.0,71.4,0.0,0,30.39,SW,1.2,2.8,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,02:15,22.4,16.2,81.4,0.0,0,30.39,W,0.5,2.4,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,02:30,22.7,15.9,79.1,0.0,0,30.39,S,1.3,2.4,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,02:45,22.9,15.8,78.3,0.0,0,30.38,SW,1.3,2.4,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,03:00,23.3,15.9,76.9,0.0,0,30.38,SE,0.8,2.4,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,03:15,23.1,16.9,81.0,0.0,0,30.37,SW,0.9,2.8,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,03:30,23.1,17.3,82.6,0.0,0,30.37,N,1.8,3.5,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,03:45,22.8,16.4,80.5,0.0,0,30.37,NE,1.5,3.1,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,04:00,22.8,15.9,78.7,0.0,0,30.37,SW,1.0,2.4,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,04:15,23.2,15.1,74.8,0.0,0,30.38,SW,1.6,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,04:30,23.4,16.3,77.9,0.0,0,30.38,NE,0.6,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,04:45,23.5,16.3,77.7,0.0,0,30.38,N ,0.0,0.0,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,05:00,23.5,16.2,77.2,0.0,0,30.37,S,2.9,4.6,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,05:15,23.9,15.2,72.5,0.0,0,30.36,SW,2.1,3.9,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,05:30,23.7,15.8,75.4,0.0,0,30.36,N ,0.0,0.0,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,05:45,23.4,16.7,79.3,0.0,0,30.36,NW,2.0,3.1,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,06:00,23.4,16.8,79.8,0.0,0,30.37,SW,0.9,3.5,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,06:15,23.8,16.3,76.5,0.0,0,30.37,S,1.3,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,06:30,23.6,16.4,77.5,0.0,0,30.37,SW,2.8,4.2,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,06:45,23.9,15.7,74.4,0.0,2,30.36,SW,0.9,3.1,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,07:00,23.1,16.3,79.1,0.0,9,30.37,NW,2.0,4.2,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,07:15,22.4,15.9,80.2,0.0,18,30.37,N ,1.3,4.2,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,07:30,22.5,15.5,78.3,0.0,25,30.38,SW,1.6,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,07:45,22.2,16.0,81.5,0.0,68,30.38,SE,0.5,2.4,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,08:00,24.7,17.2,76.2,0.0,143,30.38,S,1.6,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,08:15,27.2,17.1,67.6,0.0,183,30.38,SE,2.2,3.1,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,08:30,26.9,17.1,68.5,0.0,102,30.38,SE,1.8,2.8,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,08:45,27.5,15.9,63.2,0.0,115,30.38,NE,1.3,3.1,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,09:00,28.0,14.9,59.1,0.0,141,30.38,N,2.8,4.2,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,09:15,29.1,15.2,56.7,0.0,223,30.38,N,1.9,3.5,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,09:30,31.4,14.9,50.5,0.0,272,30.38,NE,1.6,3.5,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,09:45,33.4,15.2,46.8,0.0,340,30.37,SE,2.0,4.2,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,10:00,34.8,13.5,41.0,0.0,364,30.37,SE,2.1,3.9,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,10:15,35.6,13.3,39.4,0.0,382,30.36,SE,2.8,4.6,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,10:30,36.9,12.9,36.7,0.0,397,30.36,N ,1.8,4.2,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,10:45,37.4,13.3,36.6,0.0,410,30.35,N ,3.4,6.0,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,11:00,38.1,12.8,34.9,0.0,420,30.35,N ,3.6,6.0,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,11:15,38.8,11.7,32.3,0.0,426,30.34,N ,3.8,5.7,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,11:30,40.2,10.5,29.0,0.0,430,30.33,N ,3.1,5.3,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,11:45,40.9,10.2,27.8,0.0,431,30.32,NE,3.0,6.0,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,12:00,42.7,9.2,24.9,0.0,428,30.31,N,2.6,4.9,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,12:15,43.4,9.0,24.0,0.0,423,30.31,N ,2.1,4.6,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,12:30,44.1,7.5,21.8,0.0,414,30.31,N,2.2,4.2,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,12:45,44.4,7.4,21.4,0.0,400,30.31,W,1.7,4.6,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,13:00,44.1,8.4,22.7,0.0,247,30.3,NE,2.4,4.6,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,13:15,45.1,8.2,21.7,0.0,411,30.3,NE,2.2,4.2,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,13:30,46.2,8.1,20.7,0.0,359,30.3,W,2.9,4.6,0.0,33.9,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,13:45,46.9,8.2,20.3,0.0,356,30.29,N,3.4,4.9,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,14:00,47.1,8.1,20.0,0.0,298,30.29,NW,3.6,5.3,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,14:15,45.8,8.8,21.7,0.0,157,30.29,N,2.8,4.2,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,14:30,45.8,8.5,21.4,0.0,139,30.29,NW,1.9,3.5,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,14:45,45.9,8.2,21.0,0.0,142,30.3,N ,0.0,0.0,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,15:00,47.3,9.2,20.9,0.0,180,30.3,N ,0.0,0.0,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,15:15,44.9,13.9,28.1,0.0,79,30.3,N ,0.0,0.0,0.0,34.0,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,15:30,42.1,13.5,30.8,0.0,51,30.3,N ,0.0,0.0,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,15:45,39.6,15.0,36.2,0.0,30,30.31,W,0.6,3.1,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,16:00,38.6,14.7,37.2,0.0,21,30.31,SW,1.6,3.9,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,16:15,36.3,15.4,42.0,0.0,14,30.32,S,1.7,4.6,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,16:30,33.8,16.2,48.0,0.0,9,30.32,S,3.4,4.6,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
2019-10-31,16:45,32.3,16.2,51.0,0.0,4,30.33,S,4.0,6.0,0.0,34.1,,"Curlew, Curlew, Ferry County",309001,Curlew,2020-12-16 07:01:57.110118
