Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2021-02-11,00:15,19.6,10.9,73.6,0.0,0,30.2,N,6.2,9.6,0.0,33.2,35.2,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,00:30,17.2,9.3,76.7,0.0,0,30.2,SE,2.4,5.7,0.0,33.2,35.2,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,00:45,17.2,9.0,75.9,0.0,0,30.2,E,3.3,6.4,0.0,33.2,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,01:00,16.6,8.9,77.6,0.0,0,30.2,N,1.7,4.9,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,01:15,15.5,8.0,78.6,0.0,0,30.21,NE,2.5,4.2,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,01:30,14.6,7.4,79.8,0.0,0,30.21,NE,2.3,3.5,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,01:45,14.3,7.6,81.8,0.0,0,30.21,NE,3.4,4.6,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,02:00,12.9,6.5,83.0,0.0,0,30.22,N ,3.5,5.3,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,02:15,14.3,7.9,83.0,0.0,0,30.22,NE,4.9,6.4,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,02:30,15.2,8.5,81.5,0.0,0,30.22,N ,5.2,7.1,0.0,33.1,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,02:45,15.5,8.6,80.5,0.0,0,30.22,NE,5.4,7.8,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,03:00,15.6,8.6,80.4,0.0,0,30.22,N ,5.7,7.4,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,03:15,14.8,8.1,81.4,0.0,0,30.22,NE,4.6,6.0,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,03:30,16.0,9.8,83.3,0.0,0,30.21,N ,5.0,7.1,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,03:45,18.5,11.2,78.8,0.0,0,30.21,N ,6.1,7.8,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,04:00,19.4,12.1,78.2,0.0,0,30.21,N ,5.6,7.8,0.0,33.0,35.1,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,04:15,20.7,12.0,73.4,0.0,0,30.21,N ,8.3,10.7,0.0,32.9,35.0,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,04:30,20.8,11.5,71.4,0.0,0,30.21,N ,8.3,10.7,0.0,32.9,35.0,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,04:45,20.0,11.1,72.8,0.0,0,30.22,N ,6.8,9.6,0.0,32.9,35.0,19.5,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,05:00,19.3,10.3,72.8,0.0,0,30.22,N ,7.0,8.9,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,05:15,19.2,10.0,71.8,0.0,0,30.22,N ,7.4,9.6,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,05:30,19.2,9.9,71.7,0.0,0,30.22,N ,5.6,8.5,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,05:45,20.2,10.2,69.2,0.0,0,30.22,N ,7.6,9.9,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,06:00,20.7,10.1,67.4,0.0,0,30.22,N ,8.1,10.3,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,06:15,20.7,9.9,66.7,0.0,0,30.22,N ,8.9,12.4,0.0,32.9,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,06:30,20.8,9.6,65.5,0.0,0,30.21,N ,9.0,11.4,0.0,32.8,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,06:45,20.9,9.7,65.5,0.0,0,30.22,N ,8.1,10.3,0.0,32.8,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,07:00,21.2,9.3,63.7,0.0,2,30.22,N ,8.8,11.4,0.0,32.8,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,07:15,21.2,9.1,63.1,0.0,8,30.22,N ,9.1,12.4,0.0,32.8,35.0,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,07:30,21.4,9.0,62.2,0.0,13,30.22,N ,9.5,12.4,0.0,32.8,34.9,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,07:45,21.5,9.1,62.0,0.0,28,30.22,N ,9.3,12.1,0.0,32.8,34.9,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,08:00,22.0,8.8,59.7,0.0,42,30.22,N ,9.5,12.4,0.0,32.8,34.9,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,08:15,22.4,8.5,57.9,0.0,49,30.22,N ,9.3,12.8,0.0,32.8,34.9,19.4,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,08:30,22.6,7.7,55.2,0.0,82,30.22,N ,11.6,15.3,0.0,32.8,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,08:45,23.1,7.7,54.1,0.0,113,30.22,N ,13.1,17.1,0.0,32.8,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,09:00,23.3,7.7,53.4,0.0,113,30.22,N ,12.5,16.7,0.0,32.8,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,09:15,23.5,7.3,51.9,0.0,127,30.22,NE,14.0,20.7,0.0,32.8,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,09:30,24.2,7.6,51.0,0.0,197,30.22,NE,14.2,19.2,0.0,32.8,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,09:45,24.6,7.6,50.0,0.0,216,30.21,NE,15.1,19.6,0.0,32.7,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,10:00,25.1,7.8,49.3,0.0,278,30.21,NE,15.3,20.3,0.0,32.7,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,10:15,26.3,8.2,47.5,0.0,362,30.21,N ,15.3,20.0,0.0,32.7,34.9,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,10:30,26.5,7.9,46.4,0.0,328,30.21,NE,15.6,19.6,0.0,32.7,34.8,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,10:45,26.9,8.0,45.9,0.0,289,30.21,NE,14.8,19.6,0.0,32.7,34.8,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,11:00,26.9,7.9,45.7,0.0,244,30.21,NE,14.0,19.2,0.0,32.7,34.8,19.3,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,11:15,26.9,7.8,45.3,0.0,236,30.21,NE,14.6,18.5,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,11:30,27.8,8.0,43.9,0.0,297,30.2,NE,14.7,19.6,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,11:45,28.7,8.2,42.5,0.0,283,30.19,NE,14.9,20.7,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,12:00,28.5,8.1,42.7,0.0,277,30.19,N ,15.3,21.8,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,12:15,28.9,8.1,41.7,0.0,277,30.18,N ,15.3,20.7,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,12:30,29.3,8.5,41.8,0.0,356,30.17,N ,14.9,20.0,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,12:45,30.4,8.7,40.1,0.0,454,30.16,N ,15.7,20.7,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,13:00,30.1,8.8,40.8,0.0,390,30.16,N ,15.5,20.3,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,13:15,30.3,9.0,40.8,0.0,355,30.16,N ,15.0,19.6,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,13:30,28.9,8.1,41.9,0.0,188,30.16,N ,14.9,20.0,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,13:45,30.1,9.1,41.4,0.0,416,30.15,N ,15.1,20.7,0.0,32.7,34.8,19.2,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,14:00,30.5,8.8,40.1,0.0,389,30.15,N ,15.9,20.7,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,14:15,30.0,8.6,40.6,0.0,363,30.15,NE,15.2,21.0,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,14:30,29.9,8.4,40.4,0.0,305,30.15,NE,15.7,20.7,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,14:45,28.4,7.9,42.4,0.0,139,30.14,NE,16.2,21.4,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,15:00,27.6,7.3,42.9,0.0,114,30.14,N ,16.2,22.5,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,15:15,27.4,7.3,43.3,0.0,102,30.14,N ,14.9,20.0,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,15:30,27.1,7.0,43.4,0.0,82,30.14,N ,16.3,20.7,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,15:45,26.4,6.2,43.2,0.0,62,30.14,N ,17.2,22.5,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,16:00,25.9,5.7,43.3,0.0,43,30.14,N ,16.9,23.2,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,16:15,25.6,5.4,43.2,0.0,30,30.14,N ,17.0,25.0,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,16:30,25.1,4.8,43.0,0.0,21,30.14,N ,18.1,24.6,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,16:45,24.7,4.5,43.2,0.0,15,30.14,NE,17.4,23.9,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,17:00,24.3,3.8,42.7,0.0,9,30.14,NE,18.2,23.2,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,17:15,23.9,3.3,42.5,0.0,4,30.13,N ,18.9,25.7,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,17:30,23.5,3.1,43.0,0.0,0,30.13,N ,18.6,24.6,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,17:45,23.1,3.0,43.5,0.0,0,30.13,NE,18.7,25.7,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,18:00,22.8,2.4,43.0,0.0,0,30.13,NE,19.6,27.1,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,18:15,22.5,2.0,42.8,0.0,0,30.13,NE,19.7,25.0,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,18:30,22.1,1.9,43.3,0.0,0,30.12,NE,18.6,25.3,0.0,32.7,34.7,19.1,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,18:45,21.9,1.7,43.4,0.0,0,30.12,NE,18.6,25.7,0.0,32.7,34.6,19.0,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,19:00,21.5,1.3,43.2,0.0,0,30.12,NE,21.0,29.3,0.0,32.7,34.6,19.0,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,19:15,21.1,1.1,43.8,0.0,0,30.12,NE,21.6,27.1,0.0,32.7,34.6,19.0,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
2021-02-11,19:30,20.5,2.4,47.9,0.0,0,30.12,NE,21.1,28.9,0.0,32.7,34.6,19.0,"Washtucna, Washtucna, Adams County",300143,Washtucna,2021-11-08 22:01:52.031459
