Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-21,00:15,53.8,35.5,49.6,0.0,S@10.4,15.0,0.0,0,38.9,38.1,17.2,29.83,53.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,00:30,53.9,35.3,49.2,0.0,S@10.6,15.7,0.0,1,38.9,38.2,17.2,29.83,53.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,00:45,53.7,35.3,49.6,0.0,S@9.9,15.0,0.0,0,38.9,38.2,17.2,29.82,53.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,01:00,53.7,35.3,49.4,0.0,S@9.9,13.2,0.0,0,39.0,38.2,17.2,29.81,53.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,01:15,53.6,35.4,50.0,0.0,S@9.4,12.4,0.0,0,39.0,38.3,17.2,29.81,53.6,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,01:30,53.6,35.5,50.1,0.0,S@9.3,14.2,0.0,1,39.0,38.3,17.2,29.81,53.6,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,01:45,53.7,35.4,49.8,0.0,S@8.5,12.4,0.0,0,39.0,38.4,17.2,29.81,53.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,02:00,53.8,35.3,49.4,0.0,S@8.8,13.5,0.0,1,39.0,38.4,17.2,29.81,53.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,02:15,54.2,35.1,48.2,0.0,S@9.9,14.6,0.0,0,39.1,38.4,17.2,29.81,54.2,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,02:30,54.2,35.0,48.1,0.0,S@9.6,15.3,0.0,0,39.1,38.5,17.2,29.8,54.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,02:45,54.3,35.1,48.1,0.0,S@9.8,13.9,0.0,0,39.1,38.5,17.2,29.8,54.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,03:00,54.1,35.4,49.0,0.0,S@9.6,13.2,0.0,0,39.2,38.6,17.2,29.8,54.1,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,03:15,54.5,35.1,47.8,0.0,S@10.1,13.5,0.0,0,39.2,38.6,17.2,29.79,54.5,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,03:30,53.9,35.9,50.4,0.0,S@8.7,13.5,0.0,0,39.2,38.6,17.2,29.79,53.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,03:45,53.7,35.9,50.7,0.0,S@7.6,10.7,0.0,0,39.3,38.7,17.2,29.78,53.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,04:00,53.8,35.5,49.8,0.0,S@7.2,9.9,0.0,1,39.3,38.7,17.3,29.77,53.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,04:15,53.7,35.2,49.3,0.0,S@7.3,11.0,0.0,0,39.3,38.7,17.3,29.77,53.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,04:30,54.5,34.5,46.6,0.0,S@9.0,12.4,0.0,0,39.4,38.8,17.3,29.77,54.5,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,04:45,54.3,34.5,47.0,0.0,S@8.7,12.1,0.0,0,39.4,38.8,17.3,29.77,54.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,05:00,54.2,34.5,47.1,0.0,S@8.5,11.4,0.0,1,39.4,38.9,17.3,29.77,54.2,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,05:15,53.7,34.5,48.1,0.0,S@6.8,11.0,0.0,0,39.4,38.9,17.3,29.76,53.6,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,05:30,53.2,34.7,49.1,0.0,S@6.2,8.9,0.0,0,39.5,38.9,17.3,29.76,53.2,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,05:45,53.0,34.6,49.4,0.0,S@6.6,9.6,0.0,0,39.5,39.0,17.3,29.76,53.0,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,06:00,52.9,34.3,49.1,0.0,S@6.6,10.3,0.0,1,39.5,39.0,17.3,29.76,52.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,06:15,52.9,34.2,48.9,0.0,S@6.6,10.3,0.0,0,39.5,39.0,17.3,29.76,52.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,06:30,53.0,34.1,48.4,0.0,S@6.6,8.9,0.0,0,39.6,39.1,17.3,29.76,53.0,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,06:45,52.7,34.2,49.3,0.0,S@6.4,11.0,0.0,0,39.6,39.1,17.3,29.76,52.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,07:00,52.9,34.6,49.6,0.0,S@9.4,17.5,0.0,0,39.6,39.1,17.3,29.76,53.0,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,07:15,54.3,33.6,45.3,0.0,S@13.4,19.2,0.0,1,39.6,39.1,17.3,29.76,54.4,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,07:30,54.3,33.9,45.8,0.0,S@13.3,18.9,0.0,2,39.6,39.2,17.3,29.75,54.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,07:45,53.8,34.2,47.4,0.0,S@11.2,18.2,0.0,2,39.6,39.2,17.3,29.75,53.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,08:00,53.0,34.3,48.9,0.0,S@9.2,13.5,0.0,4,39.7,39.2,17.4,29.75,53.0,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,08:15,52.8,34.6,49.8,0.0,S@9.8,13.2,0.0,7,39.7,39.3,17.4,29.75,52.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,08:30,52.4,34.8,50.9,0.0,S@8.0,12.4,0.0,12,39.7,39.3,17.4,29.75,52.4,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,08:45,52.1,34.5,51.0,0.0,S@5.4,8.2,0.0,20,39.8,39.3,17.4,29.75,52.1,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,09:00,52.7,34.2,49.1,0.0,S@8.6,13.9,0.0,20,39.8,39.4,17.4,29.76,52.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,09:15,53.3,33.6,47.0,0.0,S@9.8,12.8,0.0,22,39.8,39.4,17.4,29.76,53.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,09:30,53.9,33.8,46.3,0.0,S@10.0,13.2,0.0,49,39.8,39.4,17.4,29.77,53.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,09:45,53.8,34.3,47.4,0.0,S@9.1,12.1,0.0,49,39.9,39.5,17.4,29.77,53.8,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,10:00,53.9,34.3,47.3,0.0,S@9.3,12.4,0.0,64,39.9,39.5,17.4,29.77,53.9,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,10:15,54.3,34.5,47.1,0.0,S@9.8,13.9,0.0,86,40.0,39.5,17.4,29.77,54.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,10:30,54.6,34.5,46.4,0.0,S@10.5,15.3,0.0,107,40.1,39.5,17.4,29.77,54.6,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,10:45,55.4,34.4,45.0,0.0,S@10.2,14.2,0.0,126,40.2,39.6,17.4,29.76,55.3,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,11:00,55.1,34.4,45.5,0.0,S@9.1,13.5,0.0,82,40.3,39.6,17.4,29.76,55.1,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,11:15,55.1,34.2,44.9,0.0,S@10.3,15.7,0.0,77,40.4,39.6,17.4,29.75,55.1,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,11:30,55.0,34.3,45.4,0.0,S@9.4,13.5,0.0,75,40.5,39.7,17.4,29.74,55.0,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,11:45,54.7,35.0,47.2,0.0,S@8.4,12.4,0.0,62,40.6,39.7,17.4,29.74,54.7,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,12:00,54.5,35.2,47.8,0.0,S@7.8,11.4,0.0,62,40.7,39.7,17.4,29.74,54.5,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
2019-12-21,12:15,55.4,34.6,45.3,0.0,S@10.1,14.2,0.0,92,40.8,39.8,17.4,29.74,55.4,"Washtucna (Washtucna West), Washtucna, Adams County",300143,Washtucna,2020-01-21 14:34:44.035819
