Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2010-11-04,00:15,37.6,34.7,89.4,0.0,SE@3.4,4.2,0.0,0,,51.4,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,00:30,38.5,35.2,87.9,0.0,SE@2.8,3.5,0.0,0,,51.3,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,00:45,39.6,35.3,84.3,0.0,SE@2.4,3.5,0.0,0,,51.2,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,01:00,38.4,34.9,87.0,0.0,SE@3.2,4.2,0.0,0,,51.1,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,01:15,38.7,34.9,86.2,0.0,SE@3.3,4.2,0.0,0,,51.0,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,01:30,37.7,34.7,88.5,0.0,SE@3.7,4.6,0.0,0,,50.8,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,01:45,38.3,34.9,87.4,0.0,SE@3.8,4.9,0.0,0,,50.7,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,02:00,38.9,35.0,85.9,0.0,SE@4.1,4.6,0.0,0,,50.6,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,02:15,36.5,33.9,90.2,0.0,SE@3.7,4.2,0.0,0,,50.5,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,02:30,37.4,34.5,89.0,0.0,SE@4.2,4.9,0.0,0,,50.4,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,02:45,38.1,33.9,84.7,0.0,SE@3.5,4.2,0.0,0,,50.3,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
2010-11-04,03:00,38.9,34.0,82.5,0.0,S@1.0,3.1,0.0,0,,50.2,"Ephrata, Grant County",330040,Ephrata,2020-06-01 14:27:14.427284
