Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-03-09,23:15,41.0,38.9,92.0,0.03,S@7.6,12.4,0.78,0,40.9,41.6,26.5,29.75,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-09,23:30,40.5,38.8,93.9,0.04,S@6.6,9.6,0.78,0,40.8,41.5,26.6,29.74,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-09,23:45,40.2,38.9,95.1,0.03,S@5.7,8.9,0.78,0,40.7,41.5,26.7,29.74,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-09,24:00,40.4,39.4,96.1,0.03,S@4.5,6.4,0.79,0,40.6,41.5,26.8,29.73,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,00:15,40.1,39.5,98.0,0.02,E@2.6,3.9,0.79,0,40.6,41.5,26.9,29.73,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,00:30,40.0,39.8,99.1,0.03,E@3.4,4.6,0.79,0,40.5,41.4,27.0,29.72,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,00:45,40.7,40.3,98.4,0.03,SE@2.2,4.2,0.8,0,40.5,41.4,27.1,29.71,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,01:00,40.9,40.4,98.1,0.03,S@2.5,3.9,0.8,0,40.4,41.4,27.3,29.7,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,01:15,40.9,40.8,99.4,0.04,W@4.0,5.7,0.8,0,40.4,41.4,27.5,29.7,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,01:30,41.2,41.2,100.0,0.03,SW@4.3,6.0,0.81,0,40.4,41.3,27.7,29.7,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,01:45,41.4,41.4,100.0,0.03,SW@1.4,3.9,0.81,0,40.4,41.3,27.9,29.7,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,02:00,41.3,41.3,100.0,0.04,E@2.1,3.5,0.82,0,40.4,41.3,28.2,29.7,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,02:15,41.6,41.6,100.0,0.02,N @1.2,3.1,0.82,0,40.4,41.3,28.7,29.69,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,02:30,41.6,41.6,100.0,0.01,SW@2.8,4.6,0.83,0,40.4,41.2,29.3,29.69,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,02:45,42.2,42.2,100.0,0.01,W@4.0,7.1,0.84,0,40.4,41.2,29.9,29.68,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,03:00,42.6,42.6,100.0,0.01,N @2.2,3.9,0.84,0,40.4,41.2,30.3,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,03:15,42.7,42.7,100.0,0.01,W@1.8,3.5,0.84,0,40.4,41.2,30.6,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,03:30,43.2,43.2,100.0,0.01,NW@2.6,5.7,0.85,0,40.4,41.2,30.9,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,03:45,43.3,43.3,100.0,0.01,NE@2.4,3.9,0.85,0,40.5,41.2,31.0,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,04:00,43.3,43.3,100.0,0.01,S@2.3,3.9,0.85,0,40.5,41.1,31.1,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,04:15,43.2,43.2,100.0,0.0,SE@2.0,3.5,0.85,0,40.5,41.1,31.2,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
2016-03-10,04:30,43.9,43.9,100.0,0.01,SW@1.9,3.5,0.85,0,40.5,41.1,31.3,29.67,"Addy, Addy, Stevens County",300219,Addy,2020-06-01 16:20:26.295710
