Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2013-09-18,00:15,53.5,54.0,43.2,68.0,0.0,SW@3.6,5.7,,75.7,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,00:30,54.1,54.5,43.0,65.9,0.0,SW@4.8,6.4,,75.6,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,00:45,53.6,53.9,42.7,66.3,0.0,W@3.0,4.9,,75.5,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,01:00,53.8,54.3,42.9,66.6,0.0,SW@4.7,7.1,,75.5,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,01:15,55.1,55.6,42.6,62.6,0.0,W@6.4,8.9,,75.4,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,01:30,54.7,55.1,42.5,63.4,0.0,W@5.7,7.8,,75.3,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,01:45,54.3,54.6,42.7,64.9,0.0,SW@5.4,7.4,,75.3,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,02:00,52.5,52.7,42.7,69.2,0.0,SW@4.3,5.7,,75.2,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,02:15,50.4,50.5,42.1,73.0,0.0,SE@2.9,4.2,,75.1,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,02:30,48.7,49.0,42.1,77.9,0.0,E@5.0,7.4,,75.0,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,02:45,50.0,50.8,43.3,77.6,0.0,NE@3.3,7.4,,75.0,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,03:00,50.7,51.1,42.9,74.4,0.01,N@2.6,4.9,,74.9,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,03:15,49.6,49.8,42.5,76.6,0.02,NW@1.9,3.5,,74.8,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,03:30,47.8,48.0,42.0,80.0,0.03,E@3.9,6.0,,74.7,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,03:45,45.8,46.2,41.4,84.5,0.05,E@3.6,6.0,,74.6,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
2013-09-18,04:00,45.8,46.2,42.0,86.2,0.07,NE@2.2,3.9,,74.5,0.0,0,"Port Of Sunnyside, Yakima County",310120,Port Of Sunnyside,2017-12-09 02:10:48.741175
