Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-10-29,00:15,49.5,48.5,96.4,0.0,0,E,3.0,3.9,0.96,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,00:30,49.5,48.7,97.1,0.0,0,E,3.6,5.7,0.94,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,00:45,49.5,48.8,97.2,0.0,0,E,3.7,4.9,0.92,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,01:00,49.9,48.9,96.3,0.0,0,SE,3.1,4.6,0.92,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,01:15,50.1,49.0,96.1,0.0,0,E,2.4,3.9,0.93,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,01:30,50.1,49.1,96.3,0.0,0,E,2.7,3.9,0.93,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,01:45,50.0,49.0,96.3,0.0,0,E,2.1,3.1,0.93,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,02:00,50.0,49.0,96.4,0.0,0,E,2.4,4.6,0.93,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,02:15,50.1,49.0,95.9,0.0,0,E,3.1,4.6,0.92,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,02:30,50.1,49.0,96.1,0.0,0,E,2.8,4.6,0.92,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
2020-10-29,02:45,50.0,49.1,96.5,0.0,0,E,2.8,4.9,0.91,51.0,"Snohomish, Snohomish, Snohomish County",330162,Snohomish,2021-04-15 12:21:48.404592
