Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-04-19,00:15,51.6,34.3,51.5,0.0,NE@1.0,3.1,0.0,0,57.6,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,00:30,50.4,34.1,53.5,0.0,N @1.3,2.8,0.0,0,57.6,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,00:45,50.5,33.8,52.4,0.0,E@2.8,5.3,0.0,0,57.6,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,01:00,49.0,33.8,55.7,0.0,NE@3.1,4.9,0.0,0,57.6,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,01:15,49.2,33.6,54.7,0.0,NE@3.2,4.2,0.0,0,57.6,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,01:30,49.7,34.0,54.6,0.0,N @4.4,7.4,0.0,0,57.5,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,01:45,48.2,33.9,57.3,0.0,N @2.6,4.2,0.01,0,57.5,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,02:00,47.0,33.6,59.5,0.0,NE@3.1,5.7,0.01,0,57.5,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,02:15,48.2,33.7,56.9,0.0,NE@2.9,3.9,0.01,0,57.4,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,02:30,47.8,33.7,57.8,0.0,N @2.0,3.5,0.01,0,57.4,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,02:45,47.6,33.6,58.1,0.0,E@2.2,4.9,0.01,0,57.3,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,03:00,47.8,33.6,57.6,0.0,NE@3.0,4.2,0.01,0,57.3,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
2020-04-19,03:15,46.8,33.7,60.0,0.0,NE@2.1,3.5,0.01,0,57.3,"Oroville.E (East Oroville), Okanogan County",330146,Oroville.E,2020-05-03 15:59:59.775076
