Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-08-30,00:15,61.2,36.1,38.9,0.0,0,E,2.3,4.2,0.0,80.6,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,00:30,61.8,35.3,37.0,0.0,0,NE,3.1,6.0,0.0,80.5,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,00:45,61.2,36.1,39.0,0.0,0,NE,2.9,6.7,0.0,80.5,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,01:00,62.3,34.6,35.4,0.0,0,NW,3.4,7.4,0.0,80.4,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,01:15,62.0,36.9,39.2,0.0,0,NW,3.6,8.5,0.0,80.4,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,01:30,61.6,35.7,37.8,0.0,0,NW,5.2,12.1,0.0,80.3,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,01:45,60.9,35.7,38.8,0.0,0,NW,3.4,5.3,0.0,80.2,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,02:00,60.3,36.2,40.4,0.0,0,N ,2.4,3.5,0.0,80.2,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,02:15,60.1,35.5,39.7,0.0,0,N,2.2,3.9,0.0,80.1,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,02:30,59.4,35.6,40.8,0.0,0,N ,2.2,3.1,0.0,80.1,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,02:45,59.8,36.3,41.4,0.0,0,N,2.4,3.9,0.0,80.0,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,03:00,59.7,36.8,42.5,0.0,0,NE,1.8,2.8,0.0,79.9,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,03:15,59.0,37.0,43.9,0.0,0,NE,2.3,3.1,0.0,79.9,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,03:30,58.4,36.6,44.0,0.0,0,NE,2.4,3.1,0.0,79.8,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,03:45,58.6,35.8,42.4,0.0,0,N,2.8,4.2,0.0,79.7,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
2020-08-30,04:00,59.1,35.8,41.6,0.0,0,N,2.7,4.2,0.0,79.6,"Oroville.E, Okanogan County",330146,Oroville.E,2020-12-14 04:07:56.771830
