Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2007-03-07,23:15,42.0,28.6,58.7,0.0,W@10.7,23.0,0.0,0.0,35.5,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-07,23:30,42.0,28.2,57.8,0.0,SE@9.9,17.6,0.0,0.0,35.4,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-07,23:45,42.3,27.1,54.6,0.0,S@14.0,26.8,0.0,0.0,35.4,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-07,24:00,42.1,27.2,55.3,0.0,NE@11.5,22.1,0.0,0.0,35.4,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,00:15,38.1,29.0,69.4,0.0,SE@3.5,8.6,0.0,0.0,35.3,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,00:30,36.9,29.0,72.8,0.0,W@1.0,4.3,0.0,0.0,35.3,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,00:45,37.4,28.9,71.1,0.0,NW@2.9,7.1,0.0,0.0,35.3,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,01:00,39.9,28.3,62.8,0.0,NW@8.1,17.8,0.0,0.0,35.2,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,01:15,40.2,28.4,62.2,0.0,E@6.9,13.1,0.0,0.0,35.2,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,01:30,37.8,28.3,68.3,0.0,NW@4.5,9.0,0.0,0.0,35.2,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,01:45,41.1,25.9,54.5,0.0,N @9.0,20.0,0.0,0.0,35.2,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,02:00,40.7,26.2,56.1,0.0,SE@7.6,18.1,0.0,0.0,35.2,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,02:15,40.5,26.5,57.0,0.0,NE@4.8,9.0,0.0,0.0,35.1,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,02:30,40.5,27.3,59.0,0.0,NE@6.8,12.3,0.0,0.0,35.0,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,02:45,39.4,27.7,62.5,0.0,E@3.6,9.7,0.0,0.0,35.0,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,03:00,38.9,28.0,64.7,0.0,E@3.1,7.6,0.0,0.0,35.0,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,03:15,39.0,28.3,65.2,0.0,E@6.8,19.7,0.0,0.0,35.0,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,03:30,40.1,28.1,62.0,0.0,N @10.9,18.0,0.0,0.0,34.9,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,03:45,39.8,28.3,63.3,0.0,N @9.4,17.6,0.0,0.0,34.9,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,04:00,39.7,28.4,63.5,0.0,NW@8.2,15.6,0.0,0.0,34.9,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
2007-03-08,04:15,40.0,28.2,62.2,0.0,NW@8.9,15.4,0.0,0.0,34.9,"Wenatch.S (Wenatchee Heights), Chelan County",330165,Wenatch.S,2020-06-01 01:14:26.055697
