Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-12-24,23:15,30.5,30.1,100.0,0.0,0,E,1.2,3.9,0.13,36.8,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-24,23:30,31.9,31.8,100.0,0.0,0,SE,1.8,3.1,0.23,36.8,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-24,23:45,31.3,31.0,100.0,0.0,0,SE,0.9,2.8,0.15,36.8,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-24,24:00,31.0,30.7,100.0,0.0,0,E,2.3,4.2,0.18,36.8,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,00:15,32.0,32.0,100.0,0.0,0,N,1.7,4.6,0.25,36.8,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,00:30,34.5,34.5,99.8,0.0,0,NE,5.0,7.8,0.73,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,00:45,35.2,35.1,99.6,0.0,0,NE,5.0,7.4,0.69,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,01:00,33.9,33.9,99.7,0.0,0,E,2.8,3.9,0.41,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,01:15,33.5,33.4,99.8,0.0,0,NE,3.1,4.9,0.22,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,01:30,34.1,34.1,99.7,0.0,0,NE,3.4,4.6,0.04,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
2020-12-25,01:45,33.9,33.9,99.7,0.0,0,E,2.5,4.2,0.02,36.7,"Ten Mile, Laurel, Whatcom County",330025,Ten Mile,2021-04-15 13:12:35.856176
