Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-02-24,23:15,34.7,21.4,57.8,0.0,N@11.1,15.7,0.0,0,38.2,41.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-24,23:30,36.0,21.2,54.5,0.0,N@14.0,17.8,0.0,0,38.1,41.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-24,23:45,36.3,21.3,54.0,0.0,N@13.5,16.4,0.0,0,38.0,41.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-24,24:00,37.4,21.7,52.6,0.0,N@14.4,18.9,0.0,0,37.9,41.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,00:15,38.3,21.8,51.2,0.0,N@14.0,17.1,0.0,0,37.9,41.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,00:30,38.5,22.0,51.2,0.0,N@12.2,17.5,0.0,0,37.9,41.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,00:45,35.4,21.4,56.4,0.0,S@3.6,7.1,0.0,0,38.0,41.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,01:00,34.3,21.3,58.7,0.0,NE@3.2,4.9,0.01,0,38.0,41.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,01:15,34.3,21.2,58.3,0.0,SE@3.5,8.2,0.01,0,37.9,41.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,01:30,34.0,21.0,58.7,0.0,NE@2.6,4.2,0.01,0,37.8,41.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,01:45,33.3,21.1,60.4,0.0,NE@2.8,5.3,0.01,0,37.7,41.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,02:00,32.1,21.3,63.9,0.0,NE@3.4,5.3,0.02,0,37.6,41.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,02:15,32.4,20.9,62.2,0.0,N @3.8,4.9,0.01,0,37.4,41.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,02:30,30.4,20.7,67.8,0.0,N @6.3,9.2,0.02,0,37.3,41.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,02:45,29.8,21.0,70.6,0.0,N @8.4,9.9,0.02,0,37.1,41.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,03:00,29.7,20.6,69.7,0.0,N @9.0,10.7,0.02,0,37.0,41.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,03:15,29.8,20.4,68.9,0.0,N @8.7,10.3,0.02,0,36.9,41.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,03:30,29.1,20.2,70.6,0.0,N @9.1,11.0,0.02,0,36.8,41.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,03:45,30.0,20.4,68.1,0.0,N @6.9,9.9,0.02,0,36.7,41.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,04:00,31.2,20.3,64.1,0.0,N @6.0,7.4,0.01,0,36.6,41.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,04:15,32.0,20.4,62.2,0.0,N @5.4,7.1,0.01,0,36.5,41.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,04:30,30.7,20.2,65.4,0.0,N @5.8,7.1,0.01,0,36.4,41.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,04:45,31.0,20.3,64.6,0.0,N @6.0,7.8,0.01,0,36.3,41.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
2020-02-25,05:00,32.0,20.2,61.8,0.0,NE@3.9,5.7,0.01,0,36.2,41.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:44.253044
