Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2018-12-31,23:15,27.4,27.1,21.9,82.2,0.0,N@7.3,9.2,34.6,40.1,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2018-12-31,23:30,27.2,26.8,21.6,82.1,0.0,N@4.7,6.0,34.5,40.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2018-12-31,23:45,29.3,29.1,21.8,75.0,0.0,NE@4.7,7.1,34.5,40.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2018-12-31,24:00,29.7,29.5,22.2,74.8,0.0,NE@4.9,7.4,34.4,40.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,00:15,28.9,28.7,22.0,76.9,0.0,N@5.0,7.1,34.4,40.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,00:30,28.0,27.7,22.2,80.8,0.0,N@5.1,7.4,34.3,39.9,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,00:45,29.5,29.4,22.4,75.7,0.0,NE@3.6,5.3,34.2,39.9,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,01:00,27.6,27.5,21.4,79.5,0.0,N@3.8,6.7,34.2,39.9,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,01:15,27.3,27.1,22.0,83.0,0.0,N@1.9,4.9,34.1,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,01:30,26.8,26.5,21.5,83.0,0.0,NE@3.5,4.2,34.1,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,01:45,27.1,26.9,21.6,82.2,0.0,NE@3.7,5.3,34.0,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,02:00,28.1,27.9,22.0,79.9,0.0,NE@3.8,5.3,33.9,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
2019-01-01,02:15,28.4,28.2,22.1,79.0,0.0,NE@3.8,4.9,33.9,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:10.021439
