Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2019-01-18,23:15,37.2,37.1,37.1,99.7,0.4,NW@8.4,10.7,39.3,39.7,0.02,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-18,23:30,38.1,38.0,38.0,99.7,0.39,NW@5.0,7.1,39.2,39.7,0.01,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-18,23:45,38.5,38.4,38.4,99.7,0.4,NE@3.4,4.6,39.2,39.7,0.01,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-18,24:00,38.9,38.8,38.9,99.7,0.42,N@2.2,3.9,39.2,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,00:15,38.2,38.0,38.1,99.7,0.45,W@5.5,9.9,39.1,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,00:30,36.4,36.2,36.3,99.7,0.45,W@6.6,9.2,39.1,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,00:45,36.1,35.9,36.1,99.7,0.5,W@7.3,9.9,39.1,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,01:00,35.9,35.7,35.8,99.7,0.53,NW@7.0,9.9,39.1,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,01:15,36.4,36.2,36.3,99.7,0.52,N@2.4,5.3,39.1,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,01:30,37.2,36.9,37.1,99.7,0.52,E@1.0,3.9,39.0,39.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,01:45,36.4,36.2,36.3,99.7,0.54,SW@2.6,3.5,39.0,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,02:00,36.1,35.9,36.1,99.7,0.58,S@1.8,3.9,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,02:15,35.6,35.4,35.5,99.7,0.59,NW@2.2,4.2,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,02:30,35.3,35.1,35.2,99.7,0.59,NW@1.3,3.5,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,02:45,35.8,35.6,35.7,99.7,0.6,N@1.2,3.1,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,03:00,36.5,36.3,36.4,99.7,0.61,E@0.4,3.1,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,03:15,36.9,36.7,36.9,99.7,0.61,NE@0.7,2.8,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,03:30,36.6,36.4,36.6,99.8,0.61,SE@0.9,3.1,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,03:45,36.1,35.9,36.1,99.8,0.63,SW@1.0,3.5,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,04:00,36.2,35.9,36.1,99.8,0.65,SE@0.4,3.5,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,04:15,35.9,35.7,35.9,99.8,0.67,E@2.4,3.9,38.9,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,04:30,35.9,35.7,35.8,99.8,0.69,SE@0.7,3.5,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,04:45,36.0,35.8,35.9,99.8,0.71,NE@0.3,2.4,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,05:00,36.1,35.9,36.0,99.8,0.73,SE@1.4,3.9,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,05:15,36.2,36.0,36.1,99.8,0.75,N@0.0,0.0,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,05:30,36.3,36.1,36.2,99.8,0.75,W@3.1,5.7,38.8,39.8,0.01,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,05:45,36.2,36.1,36.2,99.8,0.75,W@5.2,7.1,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,06:00,36.7,36.6,36.6,99.8,0.74,NW@3.7,6.0,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,06:15,37.2,37.0,37.1,99.8,0.71,SW@1.4,3.1,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,06:30,36.7,36.6,36.7,99.8,0.7,W@1.3,3.1,38.8,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,06:45,36.1,35.9,36.0,99.8,0.68,W@3.3,4.9,38.7,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,07:00,35.4,35.3,35.4,99.8,0.66,NW@1.5,4.2,38.6,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,07:15,35.1,34.9,35.0,99.8,0.64,NW@0.4,3.9,38.5,39.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,07:30,34.6,34.4,34.6,99.8,0.62,N@1.1,3.5,38.4,39.8,0.0,1,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,07:45,34.4,34.2,34.3,99.8,0.61,E@2.1,3.1,38.3,39.8,0.0,2,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,08:00,35.2,35.0,35.1,99.8,0.63,E@2.9,4.2,38.2,39.8,0.0,5,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,08:15,35.7,35.5,35.6,99.8,0.65,E@0.8,3.1,38.1,39.8,0.0,11,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,08:30,35.8,35.7,35.8,99.8,0.67,SE@1.1,3.5,38.1,39.8,0.0,14,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,08:45,36.0,35.7,35.9,99.8,0.69,E@0.9,3.5,38.2,39.8,0.0,22,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,09:00,36.3,36.1,36.3,99.8,0.71,E@1.9,3.9,38.3,39.8,0.0,41,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,09:15,36.5,36.3,36.5,99.8,0.73,SE@3.3,4.6,38.4,39.8,0.0,47,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,09:30,36.6,36.4,36.5,99.8,0.75,SE@2.2,4.2,38.5,39.8,0.0,49,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,09:45,36.6,36.4,36.6,99.8,0.76,SE@3.0,5.3,38.6,39.8,0.0,54,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,10:00,36.7,36.5,36.6,99.8,0.76,S@1.4,3.9,38.8,39.8,0.0,57,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,10:15,36.9,36.7,36.8,99.8,0.77,E@0.6,3.1,38.9,39.8,0.0,63,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,10:30,37.2,37.0,37.1,99.8,0.79,SE@0.2,2.4,39.0,39.8,0.0,92,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,10:45,37.7,37.5,37.7,99.8,0.79,SE@0.2,2.8,39.2,39.8,0.0,106,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
2019-01-19,11:00,37.8,37.6,37.8,99.8,0.78,SE@1.2,3.9,39.4,39.8,0.0,101,"Outlook, Yakima County",310135,Outlook,2019-06-25 21:47:33.529544
