Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2009-01-28,00:15,34.9,,26.0,69.6,0.0,NE@4.8,8.2,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,00:30,35.3,,26.3,69.3,0.0,N@5.7,8.2,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,00:45,36.3,,26.5,67.2,0.0,N@4.9,7.4,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,01:00,37.2,,26.6,65.1,0.0,NE@4.4,7.1,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,01:15,37.4,,26.6,64.7,0.0,NE@4.2,6.7,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,01:30,35.7,,25.9,67.2,0.0,NE@5.3,8.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,01:45,35.8,,26.3,68.0,0.0,NE@4.3,6.4,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,02:00,36.5,,26.5,66.7,0.0,NE@4.1,6.0,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,02:15,36.1,,26.6,68.1,0.0,N@5.1,6.7,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,02:30,35.7,,26.4,68.6,0.0,N@4.9,6.7,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,02:45,36.1,,26.4,67.5,0.0,N@5.5,7.4,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,03:00,35.3,,26.0,68.4,0.0,NE@5.2,8.2,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,03:15,35.9,,26.1,67.4,0.0,N@5.3,8.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,03:30,35.3,,25.6,67.4,0.0,N@5.8,9.6,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,03:45,34.1,,25.2,69.6,0.0,N@6.8,8.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,04:00,32.8,,24.6,71.5,0.0,N@8.7,11.0,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,04:15,33.8,,25.1,70.2,0.0,N@6.0,9.2,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,04:30,35.9,,25.4,65.3,0.0,NE@3.8,4.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,04:45,35.4,,25.2,66.2,0.0,NE@4.8,6.7,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,05:00,36.7,,25.8,64.3,0.0,N@5.1,7.1,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,05:15,34.5,,24.7,67.2,0.0,N@6.6,9.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,05:30,33.3,,24.1,68.7,0.0,N@7.8,9.6,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,05:45,34.7,,25.1,67.6,0.0,N@5.6,7.4,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,06:00,33.3,,24.3,69.0,0.0,N@7.6,10.3,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,06:15,31.9,,23.6,71.5,0.0,N@8.3,10.7,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,06:30,32.7,,24.0,70.1,0.0,NE@7.2,8.9,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,06:45,32.1,,23.9,71.2,0.0,N@5.5,7.8,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,07:00,34.8,,24.9,66.7,0.0,NE@3.9,6.0,,34.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,07:15,32.2,,23.3,69.3,0.0,NE@6.6,8.9,,34.0,0.0,1,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,07:30,32.7,,24.4,71.0,0.0,NE@6.0,8.2,,34.0,0.0,4,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,07:45,34.9,,24.6,65.9,0.0,E@4.7,7.4,,34.0,0.0,22,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,08:00,34.5,,24.7,67.0,0.0,N@4.1,6.7,,34.0,0.0,46,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,08:15,36.6,,26.1,65.3,0.0,NE@3.7,4.9,,34.0,0.0,76,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
2009-01-28,08:30,39.0,,26.9,61.7,0.0,NE@3.9,6.0,,34.0,0.0,114,"Outlook, Yakima County",310135,Outlook,2017-11-23 23:35:07.948972
