Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2009-10-08,00:15,52.5,,32.7,46.8,0.0,N@4.8,10.3,,65.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,00:30,51.2,,33.3,50.1,0.0,SW@3.5,9.6,,65.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,00:45,49.6,,33.6,53.7,0.0,S@2.9,6.4,,65.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,01:00,49.6,,33.1,52.7,0.0,NW@3.6,7.1,,65.6,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,01:15,52.2,,31.5,44.9,0.0,NE@3.9,7.4,,65.5,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,01:30,53.2,,30.9,42.3,0.0,N@3.9,8.9,,65.4,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,01:45,51.8,,31.1,44.9,0.0,NE@4.3,7.4,,65.3,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,02:00,52.1,,31.2,44.6,0.0,NE@4.4,6.7,,65.3,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,02:15,50.0,,31.1,48.0,0.0,NW@2.6,4.9,,65.2,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,02:30,47.4,,31.7,54.1,0.0,N@3.4,5.3,,65.1,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,02:45,47.5,,32.1,54.8,0.0,N@5.6,9.6,,65.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,03:00,47.5,,32.2,55.3,0.0,NW@6.7,10.7,,64.9,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,03:15,47.1,,32.7,57.2,0.0,NW@8.5,11.0,,64.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,03:30,46.3,,32.6,58.6,0.0,NW@8.9,11.0,,64.7,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,03:45,45.0,,32.2,60.7,0.0,N@8.1,9.9,,64.6,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,04:00,46.0,,32.1,58.1,0.0,N@7.9,11.0,,64.5,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,04:15,45.9,,32.3,58.8,0.0,N@7.5,10.3,,64.4,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,04:30,45.0,,32.4,61.0,0.0,NW@7.0,9.9,,64.3,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,04:45,44.8,,31.4,59.0,0.0,N@5.9,8.2,,64.2,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,05:00,45.5,,30.9,56.4,0.0,N@4.8,6.7,,64.1,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,05:15,45.0,,30.3,55.9,0.0,N@5.5,7.4,,64.0,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,05:30,44.5,,30.5,57.7,0.0,NE@2.5,5.7,,63.9,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,05:45,44.2,,32.1,62.2,0.0,W@1.5,4.6,,63.8,0.0,0,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
2009-10-08,06:00,44.2,,32.5,63.1,0.0,NE@1.0,3.1,,63.7,0.0,1,"Outlook, Yakima County",310135,Outlook,2017-12-07 00:08:13.881640
