Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-02-06,23:15,43.6,41.5,92.3,0.0,N@2.9,5.3,0.07,0,41.4,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-06,23:30,42.2,41.3,96.5,0.0,N@4.3,5.7,0.07,0,41.3,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-06,23:45,43.9,41.9,92.6,0.0,NW@2.3,3.9,0.05,0,41.2,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-06,24:00,45.7,42.4,88.2,0.0,SW@3.2,8.5,0.04,0,41.1,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,00:15,44.8,41.8,88.9,0.0,NW@3.7,4.9,0.04,0,41.0,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,00:30,44.0,41.7,91.6,0.0,W@1.8,3.1,0.04,0,40.9,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,00:45,43.9,42.2,93.6,0.0,NW@0.9,3.5,0.07,0,40.8,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,01:00,42.4,41.4,96.3,0.0,N @0.0,0.0,0.24,0,40.7,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,01:15,41.5,41.3,99.3,0.0,SW@0.7,3.9,0.67,0,40.6,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,01:30,40.2,40.1,99.3,0.0,N @3.9,6.7,0.74,0,40.5,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,01:45,41.7,41.3,98.4,0.0,N @6.6,8.5,0.13,0,40.4,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,02:00,42.6,41.2,95.0,0.0,N @5.3,7.1,0.07,0,40.3,41.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,02:15,42.8,41.2,94.2,0.0,N @5.3,7.8,0.06,0,40.3,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,02:30,44.0,41.4,90.2,0.0,NE@3.9,6.4,0.04,0,40.2,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,02:45,46.6,41.2,81.0,0.0,N @3.0,5.3,0.03,0,40.2,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,03:00,43.8,40.6,88.3,0.0,NW@4.3,5.7,0.04,0,40.1,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,03:15,44.1,41.0,88.7,0.0,NW@4.9,6.7,0.03,0,40.1,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
2020-02-07,03:30,45.1,40.9,84.9,0.0,NW@4.6,8.5,0.03,0,40.0,41.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:53:14.669103
