Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-04-01,00:15,37.3,22.7,55.1,0.0,NW@7.6,10.7,0.0,0,46.9,50.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,00:30,37.0,22.3,54.9,0.0,W@6.0,7.4,0.0,0,46.8,50.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,00:45,36.2,22.1,56.2,0.0,W@5.0,7.8,0.0,0,46.7,49.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,01:00,34.5,21.8,59.4,0.0,NW@5.2,6.4,0.0,0,46.5,49.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,01:15,32.4,21.4,63.6,0.0,NW@5.0,6.0,0.0,0,46.4,49.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,01:30,31.7,21.4,65.7,0.0,NW@5.1,6.0,0.0,0,46.2,49.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,01:45,31.1,21.6,68.1,0.0,N@4.6,6.0,0.0,0,46.0,49.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,02:00,33.4,22.1,63.0,0.0,NW@0.6,2.8,0.0,0,45.8,49.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,02:15,34.2,22.2,61.1,0.0,N@2.5,4.2,0.0,0,45.6,49.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,02:30,33.7,22.6,63.4,0.0,N@4.1,4.9,0.0,0,45.5,49.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,02:45,34.3,22.6,61.9,0.0,NW@1.5,3.5,0.0,0,45.3,49.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,03:00,34.5,22.5,61.2,0.0,W@2.6,4.6,0.0,0,45.2,49.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,03:15,32.0,22.2,66.7,0.0,NW@5.1,6.0,0.0,0,45.1,49.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,03:30,32.0,22.6,68.3,0.0,NW@4.8,5.7,0.0,0,44.9,49.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,03:45,33.4,23.5,66.5,0.0,NW@4.8,6.7,0.0,0,44.8,49.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,04:00,35.3,24.1,63.4,0.0,NW@6.8,8.9,0.0,0,44.6,49.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,04:15,35.9,24.7,63.5,0.0,NW@7.9,10.7,0.0,0,44.5,49.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,04:30,36.1,24.9,63.3,0.0,NW@8.5,10.3,0.0,0,44.5,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,04:45,36.1,24.9,63.6,0.0,NW@8.0,10.7,0.0,0,44.4,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,05:00,35.3,25.0,65.6,0.0,SW@2.8,8.2,0.0,0,44.3,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,05:15,34.5,25.1,68.0,0.0,SW@2.3,4.6,0.0,0,44.3,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,05:30,33.4,25.4,72.0,0.0,E@1.9,3.9,0.0,0,44.2,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,05:45,33.1,25.7,73.9,0.0,N @1.2,4.6,0.0,0,44.1,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,06:00,34.4,25.4,69.2,0.0,NW@4.6,9.2,0.0,0,43.9,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,06:15,34.9,25.4,67.9,0.0,NW@7.7,13.5,0.0,0,43.8,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,06:30,34.0,25.2,70.0,0.0,W@5.2,8.9,0.0,1,43.6,48.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,06:45,33.8,24.8,69.2,0.0,NW@5.5,7.4,0.0,4,43.6,48.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,07:00,33.6,24.5,69.0,0.0,NW@6.3,7.4,0.0,14,43.4,48.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,07:15,34.3,24.6,67.3,0.0,NW@5.3,6.0,0.0,27,43.4,48.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,07:30,35.5,24.1,63.0,0.0,NW@5.0,6.0,0.0,51,43.3,48.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,07:45,35.8,24.2,62.2,0.0,NW@4.9,5.3,0.0,91,43.3,48.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,08:00,38.3,24.1,56.3,0.0,NW@4.7,6.4,0.0,141,43.3,48.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,08:15,41.2,24.3,50.7,0.0,NW@4.8,7.1,0.0,200,43.3,48.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,08:30,42.1,23.7,47.7,0.0,W@5.3,9.6,0.0,256,43.5,48.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,08:45,42.6,22.5,44.5,0.0,NW@5.4,8.9,0.0,300,43.7,48.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,09:00,43.2,25.2,48.7,0.0,W@4.0,8.5,0.0,345,44.0,48.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,09:15,43.5,25.4,48.7,0.0,SW@3.9,7.8,0.0,340,44.4,48.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,09:30,43.2,21.4,41.6,0.0,NW@5.3,11.4,0.0,216,44.8,48.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,09:45,43.2,22.5,43.5,0.0,N @4.3,7.4,0.0,297,45.2,48.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,10:00,45.1,23.6,42.5,0.0,NW@4.8,8.9,0.0,569,45.6,48.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,10:15,45.5,23.0,40.8,0.0,NW@4.9,9.9,0.0,568,46.2,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,10:30,45.7,22.8,40.1,0.0,NW@2.9,7.8,0.0,454,47.0,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,10:45,44.2,22.3,41.6,0.0,NW@5.1,7.8,0.0,154,47.7,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,11:00,44.9,22.9,41.5,0.0,W@3.9,7.1,0.0,354,48.2,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,11:15,45.6,23.0,40.4,0.0,NE@4.3,7.8,0.0,504,48.4,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,11:30,45.7,22.6,39.7,0.0,NW@3.5,6.7,0.0,283,48.8,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,11:45,45.1,24.0,43.1,0.0,N @5.0,11.7,0.0,209,49.3,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,12:00,44.9,26.1,47.5,0.0,E@7.3,11.7,0.0,260,49.6,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,12:15,44.6,26.8,49.4,0.0,E@7.7,12.1,0.01,215,49.7,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,12:30,44.6,26.8,49.4,0.0,E@6.9,11.7,0.03,259,49.8,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,12:45,46.5,26.9,46.1,0.0,E@7.0,12.1,0.0,710,49.8,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,13:00,45.5,26.3,46.7,0.0,NE@5.6,10.3,0.0,266,50.3,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,13:15,45.2,26.1,46.9,0.0,NE@5.4,10.3,0.0,379,50.7,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,13:30,47.5,25.6,42.0,0.0,E@5.7,9.9,0.0,777,50.9,48.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,13:45,48.7,25.3,39.6,0.0,SE@5.5,10.7,0.0,907,51.5,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,14:00,49.3,24.6,37.8,0.0,S@6.0,10.7,0.0,781,52.4,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,14:15,48.1,23.2,37.2,0.0,SE@3.2,8.2,0.02,289,53.4,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,14:30,47.7,23.7,38.5,0.0,N@5.5,10.3,0.07,356,54.0,48.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,14:45,47.2,23.6,39.1,0.0,N@4.7,8.2,0.03,261,54.1,48.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,15:00,46.8,23.9,40.2,0.0,W@6.0,15.7,0.0,205,54.2,48.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,15:15,46.3,23.0,39.5,0.0,SW@8.6,15.0,0.0,274,54.1,48.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,15:30,47.6,22.2,36.3,0.0,SW@4.6,9.2,0.0,334,53.9,48.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,15:45,47.0,21.3,35.8,0.0,W@4.5,7.4,0.04,206,53.8,48.4,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,16:00,47.1,22.0,36.7,0.0,W@4.4,12.8,0.0,224,53.8,48.5,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,16:15,44.6,26.3,48.3,0.0,NW@16.5,22.8,0.0,199,53.7,48.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,16:30,43.6,25.7,49.0,0.0,NW@17.8,22.5,0.0,178,53.5,48.6,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,16:45,42.9,26.4,51.7,0.0,NW@17.1,22.5,0.0,136,53.2,48.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,17:00,43.5,27.6,53.3,0.0,N@13.7,17.5,0.01,129,52.9,48.7,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,17:15,44.0,27.6,52.2,0.0,N@11.1,17.1,0.0,139,52.6,48.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,17:30,44.5,27.3,50.7,0.0,N@10.5,15.7,0.0,174,52.4,48.8,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,17:45,45.4,24.6,43.7,0.0,N @6.5,8.9,0.0,165,52.2,48.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,18:00,45.4,22.8,40.5,0.0,N @3.2,5.7,0.0,109,52.1,48.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,18:15,44.4,25.3,46.6,0.0,N@5.4,7.8,0.0,94,51.8,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,18:30,43.8,27.1,51.5,0.0,SE@3.5,8.9,0.0,73,51.5,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,18:45,42.8,29.8,59.9,0.0,S@4.3,6.7,0.0,60,51.3,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,19:00,42.2,30.1,62.0,0.0,SE@3.0,4.6,0.0,39,51.0,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,19:15,41.0,30.0,64.5,0.0,NE@2.1,4.6,0.0,21,50.7,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,19:30,38.4,29.4,69.8,0.0,N@3.7,4.6,0.0,8,50.3,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,19:45,37.4,29.0,71.5,0.0,N@4.3,6.0,0.01,2,49.9,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,20:00,36.4,28.5,72.9,0.0,N @5.9,7.4,0.0,0,49.6,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,20:15,35.4,28.4,75.2,0.0,N @5.9,7.8,0.01,0,49.2,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,20:30,34.1,27.5,76.5,0.0,N@5.7,6.7,0.01,0,48.8,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,20:45,36.1,26.5,67.8,0.0,NW@7.0,8.2,0.0,0,48.5,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,21:00,34.9,26.3,70.7,0.0,NW@6.8,7.4,0.0,0,48.2,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,21:15,34.9,27.0,72.7,0.0,NW@7.2,7.8,0.0,0,47.9,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,21:30,36.3,27.7,70.6,0.0,NW@8.0,10.3,0.0,0,47.6,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,21:45,36.9,27.3,67.7,0.0,NW@8.4,10.7,0.0,0,47.3,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,22:00,33.8,26.8,75.5,0.0,NW@7.2,8.2,0.0,0,47.1,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,22:15,35.9,28.2,73.3,0.0,NW@8.1,9.9,0.0,0,46.9,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,22:30,34.4,27.9,76.8,0.0,NW@7.0,9.2,0.01,0,46.6,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,22:45,32.8,27.8,81.6,0.0,NW@7.9,9.6,0.01,0,46.4,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,23:00,33.3,28.1,80.8,0.0,NW@8.2,9.9,0.01,0,46.2,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,23:15,34.3,28.2,78.3,0.0,NW@7.8,9.6,0.01,0,46.0,49.3,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,23:30,35.7,28.0,73.2,0.0,NW@8.0,9.2,0.0,0,45.8,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,23:45,35.8,27.1,70.3,0.0,NW@8.0,9.9,0.0,0,45.6,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-01,24:00,36.6,26.8,67.3,0.0,NW@9.0,13.9,0.0,0,45.4,49.2,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,00:15,37.4,25.3,61.3,0.0,NW@10.1,13.5,0.0,0,45.3,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,00:30,36.2,24.5,62.0,0.0,NW@9.5,12.1,0.0,0,45.1,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,00:45,35.5,24.7,64.3,0.0,NW@9.7,12.1,0.0,0,45.0,49.1,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,01:00,35.0,25.0,66.5,0.0,NW@9.5,12.4,0.0,0,44.9,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,01:15,34.6,24.6,66.6,0.0,NW@10.2,12.8,0.0,0,44.7,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,01:30,34.8,23.7,63.5,0.0,NW@9.5,12.8,0.0,0,44.6,49.0,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
2020-04-02,01:45,35.6,22.7,59.1,0.0,NW@6.9,11.4,0.0,0,44.4,48.9,"Outlook, Yakima County",310135,Outlook,2020-05-03 15:54:32.399888
