Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2017-03-09,00:15,39.4,39.3,99.6,0.0,0,30.09,SE,0.2,3.9,0.28,40.1,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,00:30,39.4,39.3,99.6,0.0,0,30.1,SE,0.1,3.9,0.28,40.0,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,00:45,39.4,39.3,99.6,0.0,0,30.1,N ,0.0,0.0,0.31,40.0,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,01:00,39.3,39.2,99.6,0.0,0,30.1,N ,0.0,0.0,0.35,39.9,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,01:15,39.2,39.1,99.7,0.0,0,30.1,N ,0.0,0.0,0.35,39.9,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,01:30,38.9,38.8,99.7,0.0,0,30.1,N ,0.0,0.0,0.34,39.8,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,01:45,38.6,38.5,99.7,0.0,0,30.1,N ,0.0,0.0,0.35,39.7,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,02:00,38.5,38.4,99.7,0.0,0,30.11,N ,0.0,0.0,0.37,39.6,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,02:15,38.7,38.6,99.7,0.0,0,30.11,N ,0.0,0.0,0.37,39.5,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
2017-03-09,02:30,38.4,38.4,99.7,0.0,0,30.1,N ,0.0,0.0,0.4,39.4,39.7,"Grandview, Grandview, Benton County",300093,Grandview,2020-12-16 04:42:09.867607
