Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2009-04-28,00:15,48.9,,30.0,47.9,0.0,W@10.2,15.0,,62.3,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,00:30,48.8,,29.6,47.1,0.0,NW@10.7,15.0,,62.2,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,00:45,48.5,,29.2,46.9,0.0,NW@11.2,15.3,,62.1,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,01:00,48.2,,28.6,46.4,0.0,W@10.5,15.3,,62.1,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,01:15,48.0,,27.9,45.3,0.0,W@11.8,17.8,,62.0,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,01:30,48.0,,27.5,44.5,0.0,W@11.8,20.7,,61.9,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,01:45,48.0,,26.9,43.4,0.0,W@12.2,19.2,,61.8,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,02:00,48.0,,26.2,42.2,0.0,W@12.5,18.2,,61.7,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,02:15,48.0,,26.1,42.2,0.0,W@11.4,16.0,,61.6,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,02:30,48.0,,26.0,41.9,0.0,W@11.6,18.5,,61.5,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,02:45,48.0,,25.4,40.9,0.0,W@13.4,20.3,,61.4,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,03:00,47.7,,24.8,40.4,0.0,W@12.9,18.5,,61.3,240.2,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,03:15,47.7,,25.2,41.0,0.0,W@12.5,18.5,,61.3,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,03:30,47.6,,25.6,41.9,0.0,SW@12.8,18.9,,61.2,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,03:45,47.5,,25.4,41.7,0.0,W@13.8,22.8,,61.1,238.7,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,04:00,47.2,,24.7,40.9,0.0,SW@13.3,19.6,,61.0,241.8,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,04:15,47.2,,24.4,40.5,0.0,W@12.3,18.2,,60.9,237.1,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
2009-04-28,04:30,47.2,,24.0,39.9,0.0,SW@12.1,20.7,,60.8,238.7,0.0,0,,"Benton City, Benton County",100114,Benton City,2017-12-16 14:57:16.030578
