Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m²,Location,Station ID,Station Name,Download Timestamp
2015-02-02,00:15,31.3,30.6,30.1,96.4,0.89,NE@2.8,4.6,39.7,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,00:30,31.3,30.7,30.3,96.7,0.9,NE@2.6,3.5,39.7,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,00:45,32.3,31.9,31.6,97.2,0.91,NE@2.4,4.2,39.6,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,01:00,33.0,32.3,32.3,97.2,0.91,NW@0.7,2.1,39.5,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,01:15,32.8,32.0,32.0,97.2,0.91,E@0.4,2.1,39.5,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,01:30,32.6,31.9,31.9,97.2,0.91,E@1.4,3.5,39.4,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,01:45,32.6,31.9,31.9,97.3,0.91,E@1.3,3.9,39.3,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,02:00,32.8,32.2,32.2,97.5,0.92,NE@1.8,3.5,39.3,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,02:15,33.0,32.4,32.4,97.5,0.92,SE@1.6,3.1,39.2,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,02:30,33.5,32.9,32.9,97.7,0.92,N@1.2,2.8,39.1,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
2015-02-02,02:45,33.8,33.2,33.3,97.8,0.92,S@1.0,2.4,39.1,0.0,0,"Desert Aire, Grant County",330030,Desert Aire,2017-12-14 23:56:47.365739
