Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-03-25,00:15,29.3,29.3,19.2,67.1,0.0,N@11.5,13.5,33.3,35.4,29.8,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,00:30,28.9,29.0,19.3,68.4,0.0,NW@10.8,11.4,33.3,35.4,29.7,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,00:45,28.6,28.7,19.5,70.0,0.0,NW@11.2,12.4,33.3,35.4,29.7,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,01:00,28.6,28.7,19.3,69.4,0.0,NW@12.1,14.2,33.3,35.4,29.6,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,01:15,28.5,28.6,19.6,70.7,0.0,NW@11.7,12.8,33.3,35.4,29.6,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,01:30,28.8,28.9,19.9,70.6,0.0,NW@12.7,14.6,33.3,35.4,29.6,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,01:45,28.4,28.5,19.4,70.3,0.0,NW@9.0,12.1,33.2,35.4,29.5,0.0,0,29.84,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,02:00,27.8,27.8,18.7,70.4,0.0,NW@8.8,12.1,33.2,35.4,29.5,0.0,0,29.85,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,02:15,27.2,27.3,18.7,72.4,0.0,NW@11.4,12.1,33.2,35.4,29.4,0.0,0,29.85,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,02:30,26.9,27.0,18.4,72.5,0.0,N@8.9,11.4,33.2,35.3,29.4,0.0,0,29.85,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
2018-03-25,02:45,27.1,27.1,18.2,71.2,0.0,N@5.9,8.2,33.2,35.3,29.4,0.0,0,29.86,"Waterville North, Waterville, Douglas County",330046,Waterville North,2018-09-10 14:21:11.190065
