Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2020-03-05,00:15,42.7,35.2,74.6,0.0,0,,E,11.6,17.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,00:30,42.6,34.9,74.0,0.0,0,,E,13.1,18.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,00:45,42.3,35.1,75.3,0.0,0,,E,12.5,17.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,01:00,42.3,35.0,75.1,0.0,0,,E,12.2,19.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,01:15,42.4,34.8,74.2,0.0,0,,E,13.5,20.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,01:30,42.8,34.1,71.1,0.0,0,,E,15.2,20.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,01:45,42.6,34.2,71.9,0.0,0,,E,14.9,19.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,02:00,42.3,34.2,72.8,0.0,0,,E,14.0,18.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,02:15,42.4,34.0,72.0,0.0,0,,E,13.9,19.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,02:30,42.6,33.7,70.7,0.0,0,,E,14.0,21.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,02:45,42.7,33.4,69.4,0.0,0,,E,14.5,19.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,03:00,42.6,33.5,69.8,0.0,0,,E,13.0,19.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,03:15,42.5,33.7,70.7,0.0,0,,E,12.5,17.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,03:30,42.5,33.7,70.8,0.0,0,,E,12.2,17.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,03:45,42.3,34.0,72.1,0.0,0,,E,12.1,17.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,04:00,42.0,34.0,73.2,0.0,0,,E,12.4,18.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,04:15,42.0,33.9,72.7,0.0,0,,E,12.7,18.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,04:30,42.5,33.9,71.4,0.0,0,,E,13.3,20.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,04:45,42.4,33.8,71.4,0.0,0,,E,13.3,19.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,05:00,42.2,33.9,72.2,0.0,0,,E,12.9,18.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,05:15,42.2,33.8,71.8,0.0,0,,E,12.8,16.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,05:30,42.2,34.0,72.4,0.0,0,,E,11.8,15.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,05:45,42.3,33.9,71.7,0.0,0,,E,13.1,18.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,06:00,42.2,34.0,72.2,0.0,0,,E,13.1,18.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,06:15,42.4,33.9,71.6,0.0,0,,E,12.8,18.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,06:30,42.4,33.9,71.7,0.0,0,,E,11.8,15.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,06:45,42.5,34.1,72.0,0.0,0,,E,10.5,15.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,07:00,42.7,34.3,72.1,0.0,4,,E,9.0,12.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,07:15,42.7,34.4,72.3,0.0,11,,E,10.8,14.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,07:30,42.7,34.6,72.7,0.0,23,,E,9.8,13.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,07:45,43.9,34.6,69.4,0.0,36,,E,10.6,13.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
2020-03-05,08:00,43.8,35.5,72.5,0.0,56,,E,10.9,14.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:35:00.502811
