Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2010-03-11,00:15,46.5,30.7,53.7,0.0,0,,SE,19.5,32.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,00:30,46.5,30.9,54.3,0.0,0,,SE,19.3,29.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,00:45,46.5,30.1,52.6,0.0,0,,SE,19.5,28.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,01:00,46.6,30.2,52.6,0.0,0,,SE,22.1,36.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,01:15,46.5,30.5,53.3,0.0,0,,SE,21.4,29.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,01:30,46.5,30.4,53.3,0.0,0,,SE,21.1,35.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,01:45,46.4,30.8,54.3,0.0,0,,SE,19.4,31.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,02:00,46.2,31.0,55.2,0.0,0,,SE,18.2,30.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,02:15,46.3,30.5,53.9,0.0,0,,SE,18.4,30.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,02:30,46.3,30.2,53.0,0.0,0,,SE,18.8,41.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,02:45,45.9,31.4,56.7,0.0,0,,SE,18.1,27.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,03:00,45.7,31.5,57.3,0.0,0,,SE,21.2,31.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,03:15,45.3,32.9,61.8,0.0,0,,SE,20.0,33.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,03:30,44.9,33.9,65.1,0.0,0,,SE,20.3,30.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,03:45,44.5,34.4,67.3,0.0,0,,SE,16.8,24.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,04:00,44.3,34.8,69.1,0.0,0,,SE,20.5,34.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,04:15,43.9,35.3,71.4,0.0,0,,SE,20.0,26.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,04:30,43.5,35.7,73.6,0.0,0,,SE,17.9,25.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,04:45,43.8,36.1,73.9,0.0,0,,SE,19.4,27.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,05:00,44.0,36.1,73.4,0.0,0,,SE,17.8,27.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,05:15,44.6,36.4,72.9,0.0,0,,SE,17.7,26.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,05:30,44.8,36.2,71.6,0.0,0,,SE,18.5,25.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,05:45,45.0,36.5,71.8,0.0,0,,SE,16.7,25.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,06:00,45.2,36.8,72.2,0.0,0,,SE,16.1,25.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,06:15,45.4,37.4,73.2,0.0,0,,SE,18.2,27.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,06:30,45.5,38.0,74.6,0.0,0,,SE,16.0,22.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,06:45,45.5,38.3,75.8,0.0,2,,SE,14.8,25.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,07:00,45.7,38.5,75.9,0.0,5,,S,16.4,33.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,07:15,45.8,39.2,77.4,0.0,13,,S,16.0,22.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,07:30,45.7,39.6,79.3,0.0,12,,S,15.4,23.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,07:45,45.6,40.1,80.9,0.0,47,,S,14.5,21.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,08:00,45.8,39.7,79.1,0.0,43,,S,16.3,28.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,08:15,45.6,39.7,79.5,0.0,46,,S,14.9,21.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,08:30,45.6,39.7,79.7,0.0,55,,S,13.6,21.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,08:45,45.8,40.1,80.6,0.0,109,,S,14.4,22.5,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
2010-03-11,09:00,46.4,40.5,79.8,0.0,165,,S,14.7,24.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-16 09:42:39.496727
