Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2017-03-08,23:15,38.4,38.2,99.2,0.0,0,,SE,4.6,6.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-08,23:30,38.4,38.2,99.2,0.0,0,,SE,3.2,6.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-08,23:45,38.2,38.0,99.2,0.0,0,,SE,2.8,3.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-08,24:00,38.2,38.0,99.2,0.01,0,,E,4.6,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,00:15,38.0,37.8,99.2,0.0,0,,E,5.7,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,00:30,37.9,37.7,99.2,0.01,0,,E,5.7,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,00:45,37.9,37.7,99.2,0.0,0,,E,4.9,6.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,01:00,37.9,37.7,99.2,0.0,0,,E,4.2,6.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,01:15,38.0,37.8,99.2,0.0,0,,E,4.2,6.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,01:30,38.0,37.8,99.2,0.0,0,,E,4.9,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,01:45,38.0,37.8,99.2,0.0,0,,E,4.1,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,02:00,38.0,37.8,99.2,0.0,0,,SE,4.3,6.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,02:15,38.0,37.8,99.2,0.0,0,,SE,5.3,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,02:30,38.0,37.8,99.2,0.0,0,,SE,4.2,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,02:45,37.8,37.6,99.2,0.0,0,,E,4.0,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,03:00,37.6,37.4,99.2,0.0,0,,E,5.3,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,03:15,37.3,37.1,99.2,0.0,0,,E,5.7,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,03:30,37.2,37.0,99.2,0.0,0,,E,5.5,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,03:45,37.2,37.0,99.2,0.0,0,,NE,4.1,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,04:00,37.2,37.0,99.2,0.0,0,,NE,4.4,5.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,04:15,37.2,37.0,99.2,0.0,0,,NE,4.7,6.0,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,04:30,37.1,36.9,99.2,0.0,0,,NE,5.0,6.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,04:45,37.1,36.9,99.2,0.0,0,,NE,5.5,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,05:00,37.2,37.0,99.2,0.0,0,,E,5.7,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,05:15,37.2,37.0,99.2,0.0,0,,E,5.8,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,05:30,37.2,37.0,99.2,0.0,0,,E,5.5,7.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,05:45,37.3,37.1,99.2,0.0,0,,E,5.0,7.1,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,06:00,37.1,36.9,99.2,0.0,0,,E,5.7,8.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,06:15,36.9,36.7,99.2,0.0,0,,E,6.0,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,06:30,36.7,36.5,99.2,0.0,0,,E,5.7,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,06:45,36.6,36.4,99.2,0.0,1,,E,6.4,9.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,07:00,36.6,36.4,99.2,0.0,7,,E,7.0,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,07:15,36.6,36.4,99.2,0.0,16,,NE,6.5,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,07:30,36.7,36.5,99.2,0.01,21,,E,5.6,7.8,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,07:45,36.7,36.5,99.2,0.0,26,,E,7.1,9.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,08:00,36.8,36.6,99.2,0.0,38,,E,8.3,10.7,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,08:15,36.9,36.7,99.2,0.0,45,,E,7.0,9.2,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,08:30,37.0,36.8,99.2,0.0,52,,E,7.1,9.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,08:45,37.2,37.1,99.2,0.01,69,,E,6.2,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,09:00,37.5,37.3,99.2,0.0,87,,E,7.0,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,09:15,37.8,37.6,99.2,0.0,98,,E,6.6,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,09:30,38.4,38.2,99.2,0.0,123,,NE,7.1,8.9,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,09:45,38.8,38.6,99.2,0.0,135,,NE,6.7,8.5,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
2017-03-09,10:00,39.3,39.1,99.2,0.0,133,,NE,5.3,7.4,"Sakuma, Skagit County",330159,Sakuma,2021-04-28 22:41:38.734626
