Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2015-10-29,00:15,52.0,51.6,98.6,0.0,0,,E,4.4,7.1,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,00:30,51.7,51.4,98.7,0.0,0,,E,5.2,6.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,00:45,51.5,51.2,98.8,0.0,0,,E,5.8,7.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,01:00,51.6,51.2,98.6,0.0,0,,E,4.6,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,01:15,51.6,51.4,99.0,0.0,0,,E,4.3,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,01:30,51.8,51.5,99.0,0.0,0,,E,4.0,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,01:45,51.8,51.4,98.4,0.0,0,,E,4.7,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,02:00,51.8,51.3,97.8,0.0,0,,E,3.9,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,02:15,51.9,51.4,98.3,0.0,0,,E,3.1,4.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,02:30,51.7,51.4,98.7,0.0,0,,E,3.0,4.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,02:45,51.7,51.4,98.9,0.02,0,,E,2.8,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,03:00,51.7,51.5,99.2,0.0,0,,E,4.1,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,03:15,51.7,51.5,99.2,0.0,0,,E,4.1,5.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,03:30,51.4,51.2,99.2,0.0,0,,E,4.4,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,03:45,51.3,51.1,99.1,0.0,0,,E,4.3,5.7,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,04:00,51.2,50.9,99.2,0.0,0,,E,5.0,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,04:15,51.4,51.0,98.6,0.01,0,,E,5.7,8.2,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,04:30,51.5,51.0,98.1,0.01,0,,E,4.6,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,04:45,51.5,51.1,98.4,0.01,0,,E,4.0,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,05:00,51.6,51.3,98.9,0.01,0,,E,5.1,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,05:15,51.6,51.4,99.2,0.0,0,,E,5.7,7.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,05:30,51.7,51.5,99.2,0.0,0,,E,4.3,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,05:45,51.9,51.7,99.2,0.0,0,,SE,1.7,2.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,06:00,51.9,51.7,99.2,0.0,0,,SE,3.4,4.9,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,06:15,52.6,52.4,99.2,0.01,0,,SE,4.0,6.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,06:30,53.2,53.0,99.2,0.0,0,,S,3.6,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,06:45,53.8,53.4,98.4,0.0,0,,SE,3.9,6.0,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,07:00,52.7,52.3,98.3,0.0,2,,E,2.9,5.3,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,07:15,52.4,52.2,99.1,0.0,7,,E,2.5,4.6,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,07:30,52.9,52.7,99.1,0.0,6,,NE,4.8,7.4,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
2015-10-29,07:45,53.9,53.2,97.3,0.0,22,,SE,3.6,7.8,"Sakuma, Skagit County",330159,Sakuma,2020-12-21 14:33:29.873340
