Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2010-03-11,00:15,34.0,28.7,80.6,0.0,0,,SE,5.2,7.4,0.0,44.4,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,00:30,33.5,28.6,81.9,0.0,0,,SE,4.8,6.4,0.0,44.3,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,00:45,33.6,28.4,81.0,0.0,0,,SE,5.6,7.8,0.0,44.3,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,01:00,33.0,27.9,81.3,0.0,0,,SE,5.6,8.2,0.0,44.3,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,01:15,33.1,28.3,82.3,0.0,0,,SE,7.6,11.0,0.0,44.2,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,01:30,33.9,27.8,78.0,0.0,0,,SE,8.3,11.7,0.0,44.2,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,01:45,34.0,27.4,76.3,0.0,0,,SE,6.9,9.6,0.0,44.1,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,02:00,33.9,27.4,76.9,0.0,0,,SE,7.3,9.9,0.0,44.1,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,02:15,33.8,27.7,78.0,0.0,0,,SE,7.3,9.6,0.0,44.0,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,02:30,34.3,28.3,78.4,0.0,0,,SE,6.3,10.3,0.0,44.0,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,02:45,35.8,28.2,73.9,0.0,0,,SE,8.6,12.8,0.0,44.0,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,03:00,36.3,27.9,71.3,0.0,0,,SE,8.7,13.2,0.0,43.9,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,03:15,36.0,28.1,72.8,0.0,0,,SE,8.9,12.1,0.0,43.9,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,03:30,36.8,27.9,69.9,0.0,0,,SE,9.2,12.8,0.0,43.8,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,03:45,36.8,27.8,69.5,0.0,0,,SE,9.7,13.5,0.0,43.8,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,04:00,37.0,27.8,69.3,0.0,0,,SE,9.1,14.2,0.0,43.7,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,04:15,36.8,28.1,70.5,0.0,0,,SE,8.1,11.0,0.0,43.7,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,04:30,36.8,28.2,70.6,0.0,0,,SE,7.3,9.9,0.0,43.6,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,04:45,37.3,28.0,68.7,0.0,0,,SE,8.7,12.8,0.0,43.6,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,05:00,37.7,27.7,67.0,0.0,0,,SE,9.5,13.5,0.0,43.5,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,05:15,38.0,27.9,66.6,0.0,0,,SE,7.4,10.7,0.0,43.5,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,05:30,38.2,28.0,66.5,0.0,0,,SE,8.8,12.8,0.0,43.4,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,05:45,38.0,28.0,66.9,0.0,0,,SE,9.2,12.8,0.0,43.4,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,06:00,37.8,28.1,67.8,0.0,1,,SE,7.5,11.4,0.0,43.3,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,06:15,37.4,28.2,68.8,0.0,2,,SE,6.2,11.0,0.0,43.3,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
2010-03-11,06:30,37.7,28.4,68.7,0.0,2,,E,4.0,11.0,0.0,43.2,,"Moses.Lake, Grant County",330127,Moses.Lake,2020-12-15 23:59:21.802021
