Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-08-11,00:15,63.2,55.2,74.9,W@1.0,2.4,0.0,0,29.94,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,00:30,64.4,54.9,71.2,NW@1.0,2.9,0.0,0,29.93,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,00:45,64.3,55.0,71.9,E@1.2,4.0,0.0,0,29.94,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,01:00,62.1,56.0,80.1,W@1.0,3.4,0.0,0,29.93,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,01:15,61.1,56.2,83.9,W@0.9,1.9,0.0,0,29.94,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,01:30,60.9,56.4,84.8,W@0.8,1.6,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,01:45,61.1,56.3,84.3,NW@0.8,1.9,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,02:00,61.8,56.7,83.3,NW@1.0,2.9,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,02:15,62.0,56.9,83.4,W@0.8,2.5,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,02:30,61.1,57.1,86.4,W@1.1,4.1,0.0,0,29.96,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,02:45,61.9,56.9,83.6,NW@1.0,3.7,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,03:00,63.6,55.4,74.8,NW@1.8,7.4,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,03:15,64.0,54.4,71.0,NW@2.0,7.6,0.0,0,29.96,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,03:30,64.0,53.6,69.0,NW@2.0,4.9,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,03:45,64.1,52.9,66.9,NW@3.2,9.6,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,04:00,64.0,52.3,65.7,NW@2.6,9.3,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,04:15,63.7,51.8,65.1,NW@2.3,7.3,0.0,0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,04:30,63.3,51.3,65.0,NW@2.2,8.1,0.0,0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,04:45,62.7,51.4,66.3,NW@2.0,5.5,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,05:00,62.4,51.2,66.5,NW@2.0,6.7,0.0,1,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,05:15,62.4,50.7,65.6,NW@2.4,9.1,0.0,5,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,05:30,62.0,50.8,66.8,NW@2.5,6.7,0.0,12,30.01,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,05:45,60.9,51.7,71.7,N@1.5,4.2,0.0,22,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,06:00,61.0,52.3,72.9,N@1.4,3.8,0.0,51,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,06:15,61.5,52.6,72.6,NW@1.9,5.4,0.0,69,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,06:30,62.0,52.4,70.7,NW@2.1,7.6,0.0,76,30.03,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,06:45,62.1,52.4,70.3,NW@1.9,4.7,0.0,94,30.03,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,07:00,63.8,53.3,68.6,NW@1.7,6.2,0.0,279,30.03,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,07:15,65.9,54.4,66.3,NW@2.6,10.9,0.0,379,30.03,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,07:30,66.6,53.3,62.3,NW@3.0,8.7,0.0,418,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,07:45,67.2,53.4,61.2,NW@2.6,9.6,0.0,421,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,08:00,67.7,52.9,59.1,NW@3.0,10.4,0.0,448,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,08:15,68.0,52.2,57.1,NW@2.8,8.3,0.0,473,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
2019-08-11,08:30,68.2,52.8,57.7,NW@2.6,7.3,0.0,520,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:37.645351
