Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-19,23:15,34.2,W@0.7,1.2,0.0,0,33.0,95.5,30.19,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-19,23:30,33.8,SW@0.6,1.8,0.0,0,32.8,96.0,30.18,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-19,23:45,34.0,W@1.5,3.3,0.0,0,32.8,95.2,30.17,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-19,24:00,34.1,NW@1.5,2.2,0.0,0,32.8,94.6,30.17,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,00:15,34.2,W@1.0,2.0,0.0,0,32.9,94.8,30.16,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,00:30,34.1,W@0.9,1.7,0.0,0,33.1,96.0,30.16,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,00:45,33.9,NW@1.0,2.3,0.0,0,33.2,97.2,30.16,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,01:00,33.7,W@0.6,1.2,0.0,0,33.2,97.9,30.15,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,01:15,33.9,NW@1.3,2.8,0.0,0,33.0,96.3,30.15,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,01:30,34.0,NW@1.4,2.4,0.0,0,33.2,96.8,30.15,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,01:45,33.9,W@0.8,1.4,0.0,0,33.2,97.2,30.14,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,02:00,33.8,W@1.1,2.5,0.0,0,33.2,97.4,30.14,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,02:15,33.5,SW@0.9,2.1,0.0,0,33.2,98.7,30.14,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
2020-01-20,02:30,33.7,SW@1.0,3.0,0.0,0,33.0,97.2,30.14,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:53:49.305240
