Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-10-06,00:15,41.7,40.6,95.9,NW@0.8,1.5,0.0,0,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,00:30,41.6,40.2,94.5,W@0.8,2.4,0.0,0,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,00:45,42.0,40.3,93.8,NW@0.7,1.4,0.0,0,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,01:00,42.0,40.4,93.8,W@1.2,2.0,0.0,0,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,01:15,42.4,40.8,93.9,W@1.0,1.7,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,01:30,42.1,40.9,95.7,W@1.0,1.7,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,01:45,42.3,40.9,94.9,W@1.2,1.8,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,02:00,41.8,41.1,97.4,W@0.8,1.3,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,02:15,41.5,40.9,97.6,NW@0.6,1.5,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,02:30,40.6,40.4,99.3,NW@0.6,2.3,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,02:45,41.5,40.1,94.7,W@1.0,2.3,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,03:00,40.5,40.2,98.6,NW@0.6,1.7,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,03:15,40.3,39.8,98.0,NW@0.4,1.1,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,03:30,39.7,39.5,99.3,NW@0.5,0.9,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,03:45,39.9,39.1,96.9,NW@0.4,1.7,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,04:00,39.3,39.0,99.1,NW@0.6,1.2,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,04:15,38.7,38.5,99.3,NW@0.8,1.4,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,04:30,38.6,38.1,98.0,NW@0.8,1.6,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,04:45,38.6,37.8,96.9,W@1.0,2.2,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,05:00,39.3,38.2,95.8,W@1.0,2.6,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,05:15,38.8,38.4,98.5,NW@0.7,1.2,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,05:30,38.2,38.0,99.1,W@0.8,1.4,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,05:45,38.2,37.8,98.6,NW@0.7,1.4,0.0,0,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,06:00,37.7,37.5,99.3,NW@0.9,2.9,0.0,0,30.36,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,06:15,38.1,37.5,97.6,W@0.8,1.3,0.0,4,30.36,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,06:30,37.5,37.4,99.4,NW@0.8,1.5,0.0,13,30.36,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,06:45,38.5,37.8,97.1,NW@0.7,2.0,0.0,44,30.36,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,07:00,41.0,40.5,98.0,W@0.4,1.4,0.0,96,30.36,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,07:15,42.4,,100.1,NW@0.6,2.0,0.0,135,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,07:30,42.5,42.5,99.8,NE@1.1,1.9,0.0,173,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,07:45,44.0,,100.2,NE@1.3,2.6,0.0,210,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,08:00,44.7,44.7,99.9,E@1.6,4.0,0.0,247,30.35,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,08:15,46.2,46.1,99.9,NE@1.2,3.1,0.0,286,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,08:30,47.6,46.7,96.7,NE@1.0,3.0,0.0,324,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,08:45,48.5,47.4,95.9,N @1.4,2.7,0.0,357,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
2019-10-06,09:00,49.4,47.5,93.1,N @1.4,3.4,0.0,397,30.34,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:11:39.012479
