Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-12-21,00:15,46.5,46.0,W@1.9,6.1,0.0,0,44.8,93.9,29.78,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,00:30,46.5,46.0,S@1.4,2.7,0.0,0,44.5,92.7,29.77,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,00:45,46.4,45.9,SW@1.5,3.3,0.0,0,44.8,94.1,29.77,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,01:00,46.3,45.9,SW@1.5,4.8,0.0,0,45.0,95.1,29.77,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,01:15,46.1,45.8,SW@1.2,4.1,0.0,0,45.1,96.0,29.76,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,01:30,46.1,45.5,SW@1.4,3.8,0.0,0,44.8,95.1,29.76,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,01:45,46.4,45.6,W@1.1,2.7,0.0,0,44.8,94.1,29.75,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,02:00,45.7,45.3,NW@1.1,2.8,0.0,0,44.5,95.7,29.75,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,02:15,45.7,45.0,S@1.4,4.1,0.0,0,44.3,94.6,29.76,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
2019-12-21,02:30,46.0,45.2,NW@1.2,1.9,0.0,0,44.6,94.8,29.77,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:15.237315
