Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-12-03,00:15,28.1,28.4,S@1.5,3.8,0.0,0,27.4,99.8,30.26,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,00:30,27.9,28.2,SW@1.6,4.1,0.0,0,27.9,100.0,30.26,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,00:45,27.9,28.1,SW@1.2,2.7,0.0,0,26.9,98.9,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,01:00,27.8,28.0,SW@0.6,1.9,0.0,0,26.9,99.2,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,01:15,27.5,27.9,SE@1.3,2.5,0.0,0,27.5,100.0,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,01:30,27.5,27.8,SE@0.9,1.7,0.0,0,27.5,100.0,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,01:45,27.3,27.7,S@1.3,2.7,0.0,0,27.3,100.0,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,02:00,27.3,27.6,SW@1.3,3.2,0.0,0,26.3,99.4,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,02:15,27.3,27.5,SW@1.3,2.6,0.0,0,26.3,99.2,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,02:30,27.3,27.5,S@1.2,3.1,0.0,0,26.3,99.3,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,02:45,26.9,27.3,SW@1.5,3.1,0.0,0,26.9,100.0,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,03:00,26.8,27.2,SW@1.3,2.8,0.0,0,25.9,99.8,30.25,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,03:15,26.6,27.1,SW@2.0,3.8,0.0,0,26.6,100.0,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,03:30,26.5,26.9,S@2.0,4.3,0.0,0,26.5,100.0,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,03:45,26.3,26.7,S@2.1,4.2,0.0,0,25.3,99.6,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,04:00,26.0,26.5,SW@2.1,4.3,0.0,0,26.0,100.0,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,04:15,26.2,26.4,SW@1.9,3.8,0.0,0,25.2,99.9,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,04:30,26.0,26.4,S@1.7,3.2,0.0,0,26.0,100.0,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,04:45,25.9,26.2,SW@1.7,4.0,0.0,0,25.9,100.0,30.24,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,05:00,25.8,26.2,SW@2.0,4.0,0.0,0,24.7,99.8,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,05:15,25.5,26.0,SW@2.4,4.5,0.0,0,25.5,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,05:30,25.6,25.9,SW@2.1,4.9,0.0,0,25.6,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,05:45,25.9,26.0,SW@2.2,5.4,0.0,0,24.9,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,06:00,26.1,26.2,SW@1.6,3.2,0.0,0,26.1,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,06:15,26.0,26.2,SW@1.6,4.0,0.0,0,26.0,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,06:30,26.1,26.4,S@1.1,2.2,0.0,0,26.1,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,06:45,26.0,26.4,S@1.4,3.1,0.0,0,26.0,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,07:00,26.1,26.4,S@1.3,2.6,0.0,0,26.1,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,07:15,26.1,26.3,SW@1.4,3.3,0.0,0,25.2,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,07:30,25.9,26.2,S@1.1,3.0,0.0,3,25.9,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,07:45,25.7,26.1,S@1.5,2.8,0.0,9,24.7,99.8,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,08:00,25.8,26.2,SW@1.6,3.7,0.0,18,24.8,99.8,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,08:15,26.0,26.4,SW@1.8,4.1,0.0,28,26.0,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,08:30,26.1,26.7,S@1.8,3.8,0.0,28,26.1,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,08:45,26.1,26.8,S@2.0,3.8,0.0,37,26.1,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,09:00,26.0,27.1,SW@2.0,4.0,0.0,74,26.0,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,09:15,26.0,27.6,SW@1.9,3.7,0.0,118,26.0,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,09:30,26.0,28.3,SW@1.5,3.4,0.0,144,26.0,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,09:45,26.2,28.8,S@1.7,3.1,0.0,127,26.2,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,10:00,26.4,29.1,E@1.2,2.5,0.0,131,26.4,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,10:15,26.5,29.5,E@1.3,2.7,0.0,128,26.5,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,10:30,26.9,29.9,N @1.3,2.6,0.0,137,26.9,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,10:45,27.2,30.9,N@1.8,6.4,0.0,194,27.2,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,11:00,27.1,32.2,N @1.7,3.3,0.0,252,27.1,100.0,30.23,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,11:15,27.5,33.4,N@1.0,2.6,0.0,249,27.5,100.0,30.22,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,11:30,28.0,34.8,N @1.4,2.4,0.0,305,28.0,100.0,30.21,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,11:45,28.5,35.8,NE@1.5,3.2,0.0,267,27.9,100.0,30.2,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,12:00,29.1,35.8,NE@1.2,2.7,0.0,273,28.5,99.8,30.2,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,12:15,29.2,36.1,NE@1.9,4.2,0.0,272,28.6,99.9,30.19,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,12:30,29.8,36.1,E@1.0,2.2,0.0,235,29.8,100.0,30.18,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,12:45,30.3,36.1,E@1.3,3.3,0.0,236,29.5,98.4,30.17,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,13:00,30.3,35.6,NE@1.9,3.3,0.0,153,29.5,98.4,30.17,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,13:15,30.4,34.7,N @1.6,2.8,0.0,189,29.2,96.8,30.16,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,13:30,30.6,35.5,N @1.5,4.0,0.0,232,30.0,98.7,30.16,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,13:45,31.4,35.9,NE@0.7,1.4,0.0,169,30.3,96.6,30.15,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,14:00,31.1,35.8,SE@1.0,2.2,0.0,184,30.0,96.9,30.15,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,14:15,30.9,35.5,NE@1.6,3.0,0.0,148,29.9,96.9,30.14,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,14:30,31.3,34.6,NE@0.7,1.4,0.0,105,29.6,94.3,30.14,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,14:45,31.1,33.8,N@1.2,2.6,0.01,86,29.2,93.5,30.13,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,15:00,31.1,33.3,E@0.4,1.4,0.01,78,29.2,93.3,30.13,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,15:15,30.5,32.6,SE@1.1,2.6,0.0,72,28.7,94.0,30.13,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,15:30,30.5,32.0,SE@0.8,1.9,0.0,52,28.6,94.1,30.13,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,15:45,30.2,31.4,NE@1.2,2.2,0.0,39,28.4,94.3,30.13,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
2019-12-03,16:00,30.1,30.7,NW@0.8,1.3,0.0,24,28.1,93.9,30.14,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:03:53.274365
