Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-02,00:15,48.0,47.1,W@7.4,19.9,0.0,0,37.1,65.9,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,00:30,47.8,47.1,W@6.7,15.5,0.0,0,37.0,66.1,29.96,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,00:45,47.6,47.0,NW@5.7,14.3,0.0,0,37.2,67.0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,01:00,47.8,47.0,NW@7.3,21.8,0.0,0,37.3,66.8,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,01:15,47.8,47.2,NW@7.2,17.9,0.0,0,37.6,67.6,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,01:30,47.4,47.2,NW@6.0,18.3,0.0,0,37.8,69.0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,01:45,47.0,46.9,NW@6.2,13.9,0.0,0,38.0,70.7,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,02:00,46.8,46.6,NW@3.6,8.8,0.0,0,38.0,71.3,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,02:15,46.2,46.3,N @3.2,11.4,0.0,0,38.3,73.7,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,02:30,45.3,45.7,E@3.0,8.1,0.0,0,38.5,76.9,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,02:45,44.6,45.0,E@2.9,8.1,0.0,0,38.7,79.7,30.01,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,03:00,44.5,44.4,S@3.4,12.0,0.0,0,38.9,80.5,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
2020-01-02,03:15,45.5,44.6,NE@3.7,8.8,0.0,0,38.0,75.0,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2020-01-21 14:04:29.985314
